operator,perm_index,perm_auc
baseline,464,0.4555555555555556
baseline,465,0.4349206349206349
baseline,466,0.6079365079365079
baseline,467,0.43730158730158725
baseline,468,0.6968253968253968
baseline,469,0.642063492063492
baseline,470,0.5460317460317461
baseline,471,0.6222222222222223
baseline,472,0.5158730158730159
baseline,473,0.3388888888888889
baseline,474,0.34523809523809523
baseline,475,0.503968253968254
baseline,476,0.4698412698412698
baseline,477,0.27380952380952384
baseline,478,0.5698412698412698
baseline,479,0.5714285714285714
baseline,480,0.37857142857142856
baseline,481,0.38174603174603167
baseline,482,0.5301587301587303
baseline,483,0.4507936507936508
baseline,484,0.346031746031746
baseline,485,0.4023809523809524
baseline,486,0.5777777777777777
baseline,487,0.4896825396825397
baseline,488,0.4412698412698413
baseline,489,0.47777777777777775
baseline,490,0.5888888888888889
baseline,491,0.5746031746031746
baseline,492,0.55
baseline,493,0.5111111111111112
baseline,494,0.5031746031746032
baseline,495,0.4253968253968255
baseline,496,0.5928571428571429
baseline,497,0.6134920634920635
baseline,498,0.5873015873015872
baseline,499,0.5722222222222222
baseline,500,0.6936507936507936
baseline,501,0.6087301587301587
baseline,502,0.8468253968253968
baseline,503,0.6039682539682539
baseline,504,0.8301587301587302
baseline,505,0.3
baseline,506,0.5658730158730159
baseline,507,0.7047619047619047
baseline,508,0.29523809523809524
baseline,509,0.6190476190476191
baseline,510,0.49523809523809526
baseline,511,0.3674603174603175
baseline,512,0.6126984126984126
baseline,513,0.6746031746031746
baseline,514,0.5158730158730158
baseline,515,0.7396825396825397
baseline,516,0.3
baseline,517,0.24841269841269842
baseline,518,0.6325396825396826
baseline,519,0.5079365079365079
baseline,520,0.5714285714285714
baseline,521,0.31825396825396823
baseline,522,0.5674603174603174
baseline,523,0.5904761904761905
baseline,524,0.5968253968253968
baseline,525,0.6198412698412699
baseline,526,0.5523809523809524
baseline,527,0.4428571428571428
baseline,528,0.48730158730158735
baseline,529,0.6023809523809524
baseline,530,0.31587301587301586
baseline,531,0.23968253968253966
baseline,532,0.5444444444444445
baseline,533,0.4023809523809524
baseline,534,0.7571428571428571
baseline,535,0.40714285714285714
baseline,536,0.7079365079365079
baseline,537,0.5087301587301587
baseline,538,0.6547619047619048
baseline,539,0.3936507936507937
baseline,540,0.6880952380952382
baseline,541,0.39841269841269844
baseline,542,0.37777777777777777
baseline,543,0.23492063492063492
baseline,544,0.6444444444444446
baseline,545,0.4571428571428572
baseline,546,0.330952380952381
baseline,547,0.3333333333333333
baseline,548,0.6198412698412699
baseline,549,0.3476190476190476
baseline,550,0.7380952380952381
baseline,551,0.5071428571428571
baseline,552,0.5301587301587303
baseline,553,0.6134920634920635
baseline,554,0.6460317460317461
baseline,555,0.584920634920635
