panel_size,strategy,trial,subsystem,psi
80,random,0,Propanoate metabolism,
80,random,0,Fatty acid oxidation,0.10162109375
80,random,0,Vitamin A metabolism,
80,random,0,"Glycine, serine and threonine metabolism",
80,random,0,Pyrimidine metabolism,
80,random,0,Bile acid biosynthesis,
80,random,0,Amino sugar and nucleotide sugar metabolism,
80,random,0,Nucleotide metabolism,
80,random,0,Xenobiotics metabolism,
80,random,0,Exchange/demand reactions,
80,random,0,Miscellaneous,
80,random,0,Aminoacyl-tRNA biosynthesis,
80,random,0,Peptide metabolism,
80,random,0,"Phenylalanine, tyrosine and tryptophan biosynthesis",
80,random,0,Drug metabolism,
80,random,0,Protein assembly,
80,random,0,"Valine, leucine, and isoleucine metabolism",
80,random,0,Purine metabolism,
80,random,0,Leukotriene metabolism,
80,random,0,Tyrosine metabolism,0.9518749999999999
80,random,0,Sphingolipid metabolism,0.9518749999999999
80,random,1,Omega-6 fatty acid metabolism,0.9512500000318991
80,random,1,Carnitine shuttle (mitochondrial),
80,random,1,Carnitine shuttle (endoplasmic reticular),
80,random,1,Transport reactions,0.008642856962399102
80,random,1,Androgen metabolism,0.9512499987559331
80,random,1,Steroid metabolism,0.46390624907891187
80,random,1,Isolated,
80,random,1,Pool reactions,0.46390624907891187
80,random,1,Glycerolipid metabolism,0.9512499987559331
80,random,1,Artificial reactions,
80,random,1,Leukotriene metabolism,0.9512500000318991
80,random,1,Estrogen metabolism,0.9512499987559331
80,random,1,Beta oxidation of odd-chain fatty acids (mitochondrial),0.4639062500358864
80,random,1,Beta oxidation of branched-chain fatty acids (mitochondrial),0.9512500000318991
80,random,1,Exchange/demand reactions,
80,random,1,Glycerophospholipid metabolism,
80,random,1,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.4639062500358864
80,random,1,Chondroitin sulfate degradation,0.9512499987559331
80,random,1,Formation and hydrolysis of cholesterol esters,0.9512499987559331
80,random,1,Fatty acid metabolism,
80,random,1,Glycosphingolipid biosynthesis-globo series,0.9512499987559331
80,random,1,Glycosphingolipid biosynthesis-ganglio series,
80,random,1,Glycosphingolipid biosynthesis-lacto and neolacto series,
80,random,1,Glycosphingolipid metabolism,0.9512499987559331
80,random,1,Folate metabolism,
80,random,1,Fatty acid oxidation,0.08680555564416431
80,random,1,Drug metabolism,0.22070312504984232
80,random,1,Blood group biosynthesis,
80,random,1,Keratan sulfate degradation,0.3016666969403993
80,random,1,Sphingolipid metabolism,0.9512499987559331
80,random,1,Miscellaneous,0.22070311745994964
80,random,1,Protein degradation,0.9512499987559331
80,random,1,Starch and sucrose metabolism,
80,random,1,Peptide metabolism,
80,random,2,Transport reactions,0.026646315455076085
80,random,2,Formation and hydrolysis of cholesterol esters,0.24108260058660402
80,random,2,Arachidonic acid metabolism,
80,random,2,Carnitine shuttle (cytosolic),
80,random,2,Acyl-CoA hydrolysis,
80,random,2,Pool reactions,0.10011994294454281
80,random,2,Fatty acid activation (cytosolic),
80,random,2,Glycerolipid metabolism,
80,random,2,Exchange/demand reactions,
80,random,2,Isolated,0.22245317209459592
80,random,2,Linoleate metabolism,
80,random,2,Artificial reactions,
80,random,2,Glycerophospholipid metabolism,
80,random,2,"Phenylalanine, tyrosine and tryptophan biosynthesis",
80,random,2,Bile acid biosynthesis,
80,random,2,Sphingolipid metabolism,
80,random,2,Protein assembly,
80,random,2,Fatty acid metabolism,5.539584129177305
80,random,2,Amino sugar and nucleotide sugar metabolism,
80,random,2,Fatty acid oxidation,
80,random,2,Drug metabolism,
80,random,3,Exchange/demand reactions,
80,random,3,Transport reactions,1.6923040335488056e+27
80,random,3,Pool reactions,1.5674807441501533e+52
80,random,3,Cysteine and methionine metabolism,1.7377347851437973e+30
80,random,3,Leukotriene metabolism,0.4646093749999951
80,random,3,Artificial reactions,6.1292801921800594e+29
80,random,3,Eicosanoid metabolism,1.8195999538037298e+32
80,random,3,Steroid metabolism,2.9969167441891675e+63
80,random,3,Bile acid biosynthesis,1.7377347851437973e+30
80,random,3,"Phenylalanine, tyrosine and tryptophan biosynthesis",1.4662137249650785e+30
80,random,3,Lysine metabolism,
80,random,3,Arachidonic acid metabolism,2.6639259948348158e+63
80,random,3,Retinol metabolism,2.6639259948348158e+63
80,random,3,Xenobiotics metabolism,1.5526348842168624e+62
80,random,3,Vitamin E metabolism,2.6639259948348158e+63
80,random,3,Glycerophospholipid metabolism,1.518811572059179e+30
80,random,3,Formation and hydrolysis of cholesterol esters,1.2676059590895064e+52
80,random,3,Glutathione metabolism,1.0042288715406008e+30
80,random,3,Aminoacyl-tRNA biosynthesis,7.618690269287708e+30
80,random,3,Peptide metabolism,1.9382106832857285e+30
80,random,3,Protein assembly,7.618690269287708e+30
80,random,3,Protein degradation,7.618690269287708e+30
80,random,3,Tyrosine metabolism,1.1374138874602187e+30
80,random,3,Sphingolipid metabolism,1.150867094670343e+32
80,random,3,Isolated,3.544336915788454e+30
80,random,3,Pentose phosphate pathway,2.1842918778692288e+61
80,random,3,Keratan sulfate degradation,6.084722881081789e+29
80,random,3,Fatty acid metabolism,0.4646093749999951
80,random,3,Fatty acid oxidation,3.5519013264464205e+63
80,random,3,Drug metabolism,4.7950667907026685e+63
80,random,4,Carnitine shuttle (mitochondrial),
80,random,4,Carnitine shuttle (endoplasmic reticular),
80,random,4,Leukotriene metabolism,
80,random,4,Arachidonic acid metabolism,
80,random,4,Artificial reactions,
80,random,4,Pool reactions,
80,random,4,Glycerolipid metabolism,
80,random,4,Transport reactions,
80,random,4,"Phenylalanine, tyrosine and tryptophan biosynthesis",
80,random,4,Fatty acid biosynthesis (odd-chain),
80,random,4,Bile acid biosynthesis,0.9518749999999999
80,random,4,Pyruvate metabolism,
80,random,4,Protein assembly,
80,random,4,Exchange/demand reactions,
80,random,4,Isolated,
80,random,4,"Alanine, aspartate and glutamate metabolism",
80,random,4,Miscellaneous,
80,random,4,Peptide metabolism,
80,random,4,Drug metabolism,
80,random,5,Pool reactions,
80,random,5,Formation and hydrolysis of cholesterol esters,
80,random,5,Fatty acid activation (endoplasmic reticular),
80,random,5,Exchange/demand reactions,
80,random,5,Transport reactions,
80,random,5,Fatty acid oxidation,0.30249999999999994
80,random,5,Isolated,
80,random,5,Cholesterol biosynthesis 1 (Bloch pathway),
80,random,5,Beta oxidation of even-chain fatty acids (peroxisomal),0.9518749999999999
80,random,5,Leukotriene metabolism,
80,random,5,Artificial reactions,
80,random,5,Xenobiotics metabolism,
80,random,5,Bile acid biosynthesis,
80,random,5,Steroid metabolism,
80,random,5,O-glycan metabolism,
80,random,5,Keratan sulfate degradation,
80,random,5,N-glycan metabolism,
80,random,5,Miscellaneous,
80,random,5,Peptide metabolism,
80,random,5,Drug metabolism,
80,random,5,Fatty acid metabolism,
80,random,6,Exchange/demand reactions,1.7705796272411795e+28
80,random,6,Transport reactions,3.273079626770154e+21
80,random,6,Pool reactions,4.377588513009398e+29
80,random,6,Tryptophan metabolism,2.6424956633560137e+31
80,random,6,Leukotriene metabolism,1.844413296233815e+25
80,random,6,Vitamin E metabolism,0.30249999999991617
80,random,6,Glycerolipid metabolism,3.0945768753961858e+29
80,random,6,Isolated,3.637418161316613e+29
80,random,6,Artificial reactions,6.068937646086602e+29
80,random,6,Estrogen metabolism,1.7153425992964157e+29
80,random,6,Chondroitin / heparan sulfate biosynthesis,1.520605234070765e+29
80,random,6,Beta oxidation of odd-chain fatty acids (mitochondrial),9.08991172087116e+28
80,random,6,Cysteine and methionine metabolism,1.7886614748123803e+29
80,random,6,Arachidonic acid metabolism,1.016395789254153e+25
80,random,6,Xenobiotics metabolism,3.9667784717529933e+20
80,random,6,Glycerophospholipid metabolism,1.1362160565547947e+23
80,random,6,Purine metabolism,1.9200679033364953e+29
80,random,6,Fatty acid oxidation,3.523327551141351e+31
80,random,6,Fatty acid activation (cytosolic),2.779083264653308e+63
80,random,6,Steroid metabolism,1.2007236497736229e+30
80,random,6,Glucocorticoid biosynthesis,2.6424956633560137e+31
80,random,6,Nucleotide metabolism,2.6424956633560137e+31
80,random,6,Pyrimidine metabolism,2.6424956633560137e+31
80,random,6,Pyruvate metabolism,2.6424956633560137e+31
80,random,6,Folate metabolism,2.9728076212755153e+31
80,random,6,Protein degradation,3.245115722223753e+31
80,random,6,Glycosphingolipid biosynthesis-ganglio series,2.459480646211299e+31
80,random,6,Cholesterol metabolism,2.6424956633560137e+31
80,random,6,"Glycine, serine and threonine metabolism",2.2748462115954035e+29
80,random,6,Bile acid biosynthesis,0.4646093750000033
80,random,6,Sulfur metabolism,2.2733864266789264e+29
80,random,6,"Alanine, aspartate and glutamate metabolism",2.6424956633560137e+31
80,random,6,"Valine, leucine, and isoleucine metabolism",1.8053521860415137e+29
80,random,6,Porphyrin metabolism,0.9518750000000032
80,random,6,Tyrosine metabolism,2.6424956633560137e+31
80,random,6,Pantothenate and CoA metabolism,2.0310212092967148e+29
80,random,6,Miscellaneous,2.69438391310095e+29
80,random,6,Vitamin C metabolism,2.6424956633560137e+31
80,random,6,Arginine and proline metabolism,2.817436271043984e+29
80,random,6,Histidine metabolism,2.02078793482571e+29
80,random,6,Terpenoid backbone biosynthesis,2.02078793482571e+29
80,random,6,Lysine metabolism,2.02078793482571e+29
80,random,6,Drug metabolism,2.2646103301411903e+28
80,random,6,Propanoate metabolism,1.8053521860415137e+29
80,random,6,Carnitine shuttle (endoplasmic reticular),7.190425027859927e+28
80,random,6,Starch and sucrose metabolism,5.0286965959557e+27
80,random,6,"Phenylalanine, tyrosine and tryptophan biosynthesis",7.171670233854309e+28
80,random,6,Metabolism of other amino acids,7.423227481659439e+27
80,random,6,Androgen metabolism,9.323153462941391e+29
80,random,6,Peptide metabolism,
80,random,7,Exchange/demand reactions,3.5421353983173997e+19
80,random,7,Transport reactions,7.729797295949105e+19
80,random,7,Pool reactions,1.5045481945845756e+19
80,random,7,Formation and hydrolysis of cholesterol esters,8.290422325958005e+18
80,random,7,Fatty acid biosynthesis,5.877822330751262e+28
80,random,7,Fatty acid activation (endoplasmic reticular),1.5123621912653608e+29
80,random,7,Carnitine shuttle (endoplasmic reticular),1.7014074651735284e+29
80,random,7,Fatty acid activation (cytosolic),6.4266116518036096e+28
80,random,7,Arachidonic acid metabolism,0.0009374999999580154
80,random,7,Artificial reactions,0.0018749999999160291
80,random,7,Linoleate metabolism,1.490386358390629e+28
80,random,7,Bile acid biosynthesis,5.3207082508784525e+28
80,random,7,"Phenylalanine, tyrosine and tryptophan biosynthesis",1.755904712938608e+28
80,random,7,Omega-3 fatty acid metabolism,9.233175032483373e+28
80,random,7,Xenobiotics metabolism,3.0088522727534175e+28
80,random,7,Biotin metabolism,3.097677772689213e+18
80,random,7,Fatty acid oxidation,4.933022468473737e+29
80,random,7,Isolated,0.1722500000013444
80,random,7,Nucleotide metabolism,0.3016666666664793
80,random,7,Miscellaneous,2.861864242648893e+52
80,random,7,Pyrimidine metabolism,2.543879326799016e+52
80,random,7,Drug metabolism,1.1875244408330205e+46
80,random,7,Eicosanoid metabolism,1.054218662890708e+46
80,random,7,Biopterin metabolism,1.495302133434605e+52
80,random,7,Leukotriene metabolism,1.495302133434605e+52
80,random,7,Tyrosine metabolism,
80,random,7,Peptide metabolism,
80,random,7,Fatty acid metabolism,
80,random,8,Artificial reactions,
80,random,8,Leukotriene metabolism,
80,random,8,Fatty acid oxidation,0.10162128827714681
80,random,8,Carnitine shuttle (endoplasmic reticular),660893.5894481896
80,random,8,Carnitine shuttle (mitochondrial),
80,random,8,Lysine metabolism,
80,random,8,Transport reactions,5583329.846640843
80,random,8,Folate metabolism,
80,random,8,Exchange/demand reactions,
80,random,8,Pyruvate metabolism,
80,random,8,Pool reactions,0.9521089608705948
80,random,8,Nucleotide metabolism,
80,random,8,Chondroitin sulfate degradation,
80,random,8,Blood group biosynthesis,
80,random,8,Sphingolipid metabolism,
80,random,8,"Glycine, serine and threonine metabolism",
80,random,8,Glycerolipid metabolism,495264.28200463444
80,random,8,Chondroitin / heparan sulfate biosynthesis,
80,random,8,Arginine and proline metabolism,0.46460946145650955
80,random,8,Peptide metabolism,
80,random,8,O-glycan metabolism,
80,random,8,Cholesterol metabolism,
80,random,8,Miscellaneous,
80,random,8,Drug metabolism,
80,random,9,Formation and hydrolysis of cholesterol esters,
80,random,9,Fatty acid activation (endoplasmic reticular),
80,random,9,Carnitine shuttle (endoplasmic reticular),
80,random,9,Exchange/demand reactions,
80,random,9,Transport reactions,
80,random,9,Pool reactions,
80,random,9,Pyruvate metabolism,
80,random,9,Xenobiotics metabolism,
80,random,9,Arachidonic acid metabolism,
80,random,9,Artificial reactions,
80,random,9,Glycerolipid metabolism,
80,random,9,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0.4646093749999998
80,random,9,Linoleate metabolism,
80,random,9,Bile acid biosynthesis,
80,random,9,Fatty acid oxidation,
80,random,9,Cholesterol metabolism,
80,random,9,Beta oxidation of phytanic acid (peroxisomal),
80,random,9,Eicosanoid metabolism,
80,random,9,Leukotriene metabolism,
80,random,9,Fatty acid biosynthesis,0.9518749999999999
80,random,9,Beta oxidation of even-chain fatty acids (peroxisomal),
80,random,9,Acyl-CoA hydrolysis,
80,random,9,Arginine and proline metabolism,
80,random,9,Drug metabolism,
80,random,9,Purine metabolism,
80,random,9,Nucleotide metabolism,
80,random,9,Sphingolipid metabolism,
80,random,9,Fatty acid metabolism,
80,random,9,N-glycan metabolism,
80,random,9,Phosphatidylinositol phosphate metabolism,
80,random,9,Fatty acid activation (cytosolic),
80,random,9,Protein degradation,
80,random,9,Isolated,
80,random,9,Peptide metabolism,
100,geometry_aware,0,Isolated,0.025007407407795654
100,geometry_aware,0,Protein degradation,0.9611999999999947
100,geometry_aware,0,Pool reactions,0.9611999999999947
100,geometry_aware,0,Oxidative phosphorylation,2.099855792928355e+29
100,geometry_aware,0,Transport reactions,1.189115369208097e+29
100,geometry_aware,0,Pyruvate metabolism,2.099855792928355e+29
100,geometry_aware,0,Aminoacyl-tRNA biosynthesis,1.32058206175697e+25
100,geometry_aware,0,Artificial reactions,1.32058206175697e+25
100,geometry_aware,0,Protein assembly,1.32058206175697e+25
100,geometry_aware,0,Steroid metabolism,1.8876138234149827e+20
100,geometry_aware,0,Miscellaneous,2.1587015597470302e+19
100,geometry_aware,0,Fatty acid oxidation,0.22687500000018368
100,geometry_aware,0,N-glycan metabolism,
100,geometry_aware,0,Tyrosine metabolism,
100,geometry_aware,0,Eicosanoid metabolism,
100,geometry_aware,0,Metabolism of other amino acids,
100,geometry_aware,0,Xenobiotics metabolism,
100,geometry_aware,0,Retinol metabolism,
100,geometry_aware,0,Fatty acid metabolism,
100,geometry_aware,0,Ubiquinone and other terpenoid-quinone biosynthesis,
100,degree,0,Artificial reactions,0.0022894965891882197
100,degree,0,Transport reactions,0.002755335816304999
100,degree,0,Omega-3 fatty acid metabolism,0.0031711762917170853
100,degree,0,Arachidonic acid metabolism,0.0025658468993876313
100,degree,0,Retinol metabolism,0.0014624834489443234
100,degree,0,Eicosanoid metabolism,0.0006556386624233676
100,degree,0,Glucocorticoid biosynthesis,0.0040817141260359345
100,degree,0,Steroid metabolism,0.0023170235162320143
100,degree,0,Prostaglandin biosynthesis,0.006213741044817284
100,degree,0,Leukotriene metabolism,0.0014054521246481587
100,degree,0,Cholesterol metabolism,0.0011493028780304821
100,degree,0,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,0.0004745326790287656
100,degree,0,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),174.62465375689203
100,degree,0,"Glycine, serine and threonine metabolism",0.0005239047699435898
100,degree,0,Tryptophan metabolism,0.0020842033727417972
100,degree,0,Beta oxidation of odd-chain fatty acids (mitochondrial),174.62465375689203
100,degree,0,Beta oxidation of even-chain fatty acids (mitochondrial),174.62465375689203
100,degree,0,"Alanine, aspartate and glutamate metabolism",0.00297064471243664
100,degree,0,"Valine, leucine, and isoleucine metabolism",0.024000540996234478
100,degree,0,Beta oxidation of branched-chain fatty acids (mitochondrial),174.62465375689203
100,degree,0,Vitamin E metabolism,0.002314963285628572
100,degree,0,Glycolysis / Gluconeogenesis,0.0007929838335250425
100,degree,0,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),174.62465375689203
100,degree,0,Tyrosine metabolism,0.009688052317083216
100,degree,0,Cysteine and methionine metabolism,0.012718276385103412
100,degree,0,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),178.9360145862819
100,degree,0,Miscellaneous,0.002281422223066131
100,degree,0,Omega-6 fatty acid metabolism,0.0037243929713293056
100,degree,0,Arginine and proline metabolism,0.01179907333961424
100,degree,0,C5-branched dibasic acid metabolism,161.5427507194633
100,degree,0,Pyruvate metabolism,0.0020695247372404277
100,degree,0,Carnitine shuttle (mitochondrial),13.392073150091813
100,degree,0,Terpenoid backbone biosynthesis,0.013205849608051906
100,degree,0,Fatty acid biosynthesis (even-chain),0.002429591309206396
100,degree,0,Fatty acid oxidation,0.001427035965232298
100,degree,0,Ubiquinone synthesis,195.99661456668704
100,degree,0,Lysine metabolism,0.0025036374924721815
100,degree,0,Drug metabolism,0.0006438034733552222
100,degree,0,Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial),174.62465375689203
100,degree,0,Propanoate metabolism,0.06739849174111358
100,degree,0,Nucleotide metabolism,0.02915357318046834
100,degree,0,Acylglycerides metabolism,0.2293334695986427
100,degree,0,Folate metabolism,0.0015454236790996322
100,degree,0,Protein assembly,0.004745308259259253
100,degree,0,Nicotinate and nicotinamide metabolism,0.0034896847906733487
100,degree,0,Glutathione metabolism,0.12624892785557798
100,degree,0,Vitamin B6 metabolism,0.04993884337793336
100,degree,0,Purine metabolism,0.0003788522118867554
100,degree,0,Inositol phosphate metabolism,0.05183538133913423
100,degree,0,Bile acid recycling,0.00030915875600897875
100,degree,0,Bile acid biosynthesis,0.001274623934235869
100,degree,0,Sphingolipid metabolism,0.0029394443464357215
100,degree,0,Protein degradation,0.003831196382225215
100,degree,0,Pentose and glucuronate interconversions,0.0023502654508292748
100,degree,0,Pantothenate and CoA metabolism,0.0800824215909066
100,degree,0,Fructose and mannose metabolism,0.0010347604536117142
100,degree,0,Galactose metabolism,0.0014815205338923844
100,degree,0,Metabolism of other amino acids,0.0023401421604881925
100,degree,0,Glycerophospholipid metabolism,0.01203096956959978
100,degree,0,Amino sugar and nucleotide sugar metabolism,0.022191905800202184
100,degree,0,Cholesterol biosynthesis 1 (Bloch pathway),0.0008697103624796567
100,degree,0,Riboflavin metabolism,0.009457831497327691
100,degree,0,Isolated,0.018463932028853637
100,degree,0,Thiamine metabolism,0.02593777308333722
100,degree,0,Pentose phosphate pathway,0.03857612509539939
100,degree,0,Glycerolipid metabolism,0.0024247292524286427
100,degree,0,Pyrimidine metabolism,0.0011568434933535386
100,degree,0,Sulfur metabolism,0.0006624884101263427
100,degree,0,Butanoate metabolism,0.018983796176809297
100,degree,0,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.005134993605838757
100,degree,0,Aminoacyl-tRNA biosynthesis,0.004289960168534137
100,degree,0,Peptide metabolism,0.006591217344139564
100,degree,0,Biotin metabolism,0.18096643920091693
100,degree,0,Beta oxidation of phytanic acid (peroxisomal),0.014593809679046473
100,degree,0,Beta-alanine metabolism,0.022492699763921393
100,degree,0,Fatty acid activation (cytosolic),0.48726949425136407
100,degree,0,Histidine metabolism,0.02384940542908245
100,degree,0,Protein modification,0.014714130946087497
100,degree,0,Vitamin B12 metabolism,0.10035288545974383
100,degree,0,Hippurate metabolism,205.08556088513677
100,degree,0,Phosphatidylinositol phosphate metabolism,0.09659434064101198
100,degree,0,Phenylalanine metabolism,0.003561776519316578
100,degree,0,Oxidative phosphorylation,0.0001758766122430521
100,degree,0,Fatty acid activation (endoplasmic reticular),25950.145010064418
100,degree,0,Alkaloids biosynthesis,31984.902091791362
100,degree,0,Pool reactions,7.459206135317128
100,degree,0,Formation and hydrolysis of cholesterol esters,2699.9261671738536
100,degree,0,Fatty acid elongation (odd-chain),0.019766771079468982
100,degree,0,Fatty acid biosynthesis,0.004873873566630893
100,degree,0,Ascorbate and aldarate metabolism,0.0484846206079913
100,degree,0,Porphyrin metabolism,0.0030060786125054714
100,degree,0,Cholesterol biosynthesis 3 (Kandustch-Russell pathway),0.0019139302707480205
100,degree,0,Fatty acid biosynthesis (odd-chain),0.019766771079468982
100,degree,0,Fatty acid biosynthesis (unsaturated),0.019766771079468982
100,degree,0,Serotonin and melatonin biosynthesis,0.003485980550827366
100,degree,0,Fatty acid elongation (even-chain),0.019766771079468982
100,degree,0,Carnitine shuttle (cytosolic),1.4789768113427226
100,degree,0,Carnitine shuttle (endoplasmic reticular),0.16899915671722063
100,degree,0,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.31303976833816677
100,degree,0,Acyl-CoA hydrolysis,0.07176921366847493
100,degree,0,Ether lipid metabolism,0.0019826854078002438
100,degree,0,Heparan sulfate degradation,0.4125368571188844
100,degree,0,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0.024884073408311582
100,degree,0,Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal),0.024884073408311582
100,degree,0,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0.024884073408311582
100,degree,0,Beta oxidation of even-chain fatty acids (peroxisomal),0.024884073408311582
100,degree,0,Beta oxidation of odd-chain fatty acids (peroxisomal),0.024884073408311582
100,degree,0,Carnitine shuttle (peroxisomal),0.9568839805523089
100,degree,0,Xenobiotics metabolism,0.0010321345812659443
100,degree,0,Estrogen metabolism,0.0033508820763971884
100,degree,0,Toluene degradation,0.004098402989349282
100,degree,0,Heme degradation,0.003766049027008789
100,degree,0,Androgen metabolism,0.004009080186038026
100,degree,0,Insect hormone biosynthesis,0.14818583147393502
100,degree,0,Starch and sucrose metabolism,0.022760855530422584
100,degree,0,Fatty acid degradation,0.3694210243027131
100,degree,0,Lipoic acid metabolism,0.002717793343179946
100,degree,0,Vitamin B2 metabolism,0.06818123308362692
100,degree,0,Linoleate metabolism,0.003417227869996853
100,degree,0,Fatty acid desaturation (odd-chain),0.005315918607780165
100,degree,0,octane oxidation,0.14818583147393502
100,degree,0,Glycosphingolipid biosynthesis-lacto and neolacto series,1.3336688897094855
100,degree,0,Blood group biosynthesis,0.8943964525395168
100,degree,0,Vitamin C metabolism,0.19220265095728575
100,degree,0,Glycosphingolipid metabolism,0.07141421037875281
100,degree,0,ROS detoxification,0.11800877521952831
100,degree,0,Fatty acid metabolism,0.0913811100033739
100,degree,0,Fatty acid desaturation (even-chain),0.005315918607780165
100,degree,0,Glycosphingolipid biosynthesis-ganglio series,0.6317043628896922
100,degree,0,Glycosphingolipid biosynthesis-globo series,0.3872198766532785
100,degree,0,Biopterin metabolism,0.0260208451577459
100,degree,0,Vitamin A metabolism,0.003656974030610345
100,degree,0,Vitamin D metabolism,0.0034960668308145998
100,degree,0,N-glycan metabolism,0.0011575518383843144
100,degree,0,Cholesterol biosynthesis 2,0.0045333297431047834
