metabolite_id,subsystem,leverage_topology,leverage_proteomics,delta_leverage,abs_delta_leverage
MAM02720e,Exchange/demand reactions;Transport reactions,5.895182246018801e-07,6.407232703338032e-07,5.1205045731923094e-08,5.1205045731923094e-08
MAM03151e,Exchange/demand reactions;Transport reactions,4.2442749251552586e-07,4.7553825603123403e-07,5.1110763515708176e-08,5.1110763515708176e-08
MAM03996e,Exchange/demand reactions;Transport reactions,6.095136604912555e-07,6.604631755776554e-07,5.094951508639985e-08,5.094951508639985e-08
MAM02445e,Exchange/demand reactions;Starch and sucrose metabolism;Transport reactions,1.8781966874963518e-07,2.3866431551880485e-07,5.084464676916967e-08,5.084464676916967e-08
MAM02604c,Serotonin and melatonin biosynthesis,2.333737064885819e-06,2.2828988354841398e-06,-5.08382294016792e-08,5.08382294016792e-08
MAM03198e,Drug metabolism;Exchange/demand reactions,6.333079648082367e-07,5.824876005248456e-07,-5.082036428339115e-08,5.082036428339115e-08
MAM02660e,Exchange/demand reactions;Transport reactions,3.888034528748185e-07,3.3803912502783274e-07,-5.0764327846985764e-08,5.0764327846985764e-08
MAM00637c,Artificial reactions;Xenobiotics metabolism,1.0604547746413243e-06,1.111205136841524e-06,5.0750362200199775e-08,5.0750362200199775e-08
MAM03420e,Drug metabolism;Exchange/demand reactions,3.716403030508651e-07,3.2100889879939085e-07,-5.063140425147427e-08,5.063140425147427e-08
MAM02752e,Exchange/demand reactions;Transport reactions,1.5044735959934035e-07,2.0102593420097065e-07,5.0578574601630306e-08,5.0578574601630306e-08
MAM03258e,Exchange/demand reactions;Transport reactions,1.0102055132400053e-07,5.0447742866876454e-08,-5.057280845712408e-08,5.057280845712408e-08
MAM00250c,Xenobiotics metabolism,2.2364886676313485e-06,2.287028479042935e-06,5.053981141158673e-08,5.053981141158673e-08
MAM02117e,Exchange/demand reactions;Transport reactions,2.915102013358954e-07,3.41980824459702e-07,5.047062312380661e-08,5.047062312380661e-08
MAM01997c,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,1.4856560882808445e-06,1.435229231528991e-06,-5.0426856751853535e-08,5.0426856751853535e-08
MAM02812e,Arginine and proline metabolism;Exchange/demand reactions;Transport reactions,5.463965372259221e-07,4.959709861221865e-07,-5.042555110373561e-08,5.042555110373561e-08
MAM00747c,Bile acid biosynthesis,8.13891103072957e-07,7.634677026435765e-07,-5.042340042938053e-08,5.042340042938053e-08
MAM01253e,Exchange/demand reactions;Transport reactions,3.3200111648824475e-07,3.8240531296987224e-07,5.040419648162749e-08,5.040419648162749e-08
MAM03914c,Drug metabolism,7.10566144394045e-07,7.609308415127924e-07,5.0364697118747376e-08,5.0364697118747376e-08
MAM03514e,Drug metabolism;Exchange/demand reactions,3.868107172547053e-07,3.365938548510492e-07,-5.0216862403656126e-08,5.0216862403656126e-08
MAM04032e,Exchange/demand reactions;Transport reactions,5.07205905489371e-06,5.122256059218315e-06,5.019700432460473e-08,5.019700432460473e-08
MAM02828c,Steroid metabolism,1.6142281209187897e-07,2.114755481071186e-07,5.005273601523963e-08,5.005273601523963e-08
MAM02665c,Steroid metabolism,1.6142313967458416e-07,2.1147534327017448e-07,5.0052203595590316e-08,5.0052203595590316e-08
MAM03207e,Exchange/demand reactions;Transport reactions,7.861302232347961e-07,7.360986233420636e-07,-5.00315998927325e-08,5.00315998927325e-08
MAM00010c,Acyl-CoA hydrolysis;Fatty acid activation (cytosolic);Pool reactions,2.999374844533195e-07,2.4994650167888245e-07,-4.999098277443704e-08,4.999098277443704e-08
MAM02929e,Exchange/demand reactions;Sphingolipid metabolism;Transport reactions,5.732193773580723e-07,6.232061547250192e-07,4.9986777366946896e-08,4.9986777366946896e-08
MAM03506c,Drug metabolism,1.4930020837599425e-06,1.5427215043711353e-06,4.971942061119278e-08,4.971942061119278e-08
MAM03199r,Drug metabolism,4.277621986348593e-07,4.773302745336437e-07,4.9568075898784376e-08,4.9568075898784376e-08
MAM03214c,Transport reactions,1.1841565022736236e-07,6.884904240943547e-08,-4.95666078179269e-08,4.95666078179269e-08
MAM04065e,Exchange/demand reactions;Transport reactions,1.4716391326450415e-06,1.5211380156093632e-06,4.9498882964321686e-08,4.9498882964321686e-08
MAM02983e,Exchange/demand reactions;Transport reactions,2.1513424988027333e-07,2.6431190044477777e-07,4.917765056450444e-08,4.917765056450444e-08
MAM03503r,Bile acid biosynthesis;Transport reactions,3.596093698242178e-06,3.645265502547619e-06,4.917180430544102e-08,4.917180430544102e-08
MAM02007c,"Glycine, serine and threonine metabolism;Transport reactions;Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism",2.988170419335815e-07,3.4782154433633406e-07,4.9004502402752574e-08,4.9004502402752574e-08
MAM02413x,Lysine metabolism;Transport reactions,4.189947283373747e-06,4.141019936249554e-06,-4.892734712419352e-08,4.892734712419352e-08
MAM01216e,Exchange/demand reactions;Transport reactions,2.12845610700813e-07,2.6165276914119415e-07,4.880715844038115e-08,4.880715844038115e-08
MAM01745e,Exchange/demand reactions;Transport reactions,1.593131081556101e-07,2.0806499832478443e-07,4.875189016917433e-08,4.875189016917433e-08
MAM02962x,Bile acid biosynthesis;Transport reactions,3.4108900570609644e-07,2.9234145939455767e-07,-4.874754631153877e-08,4.874754631153877e-08
MAM00432c,Estrogen metabolism;Transport reactions,2.3428279920892387e-07,2.830257764143611e-07,4.8742977205437225e-08,4.8742977205437225e-08
MAM03283e,Exchange/demand reactions;Transport reactions,2.153614490901267e-07,1.666215083554866e-07,-4.8739940734640085e-08,4.8739940734640085e-08
MAM03579c,Drug metabolism,4.896704092766254e-07,4.409404637212481e-07,-4.872994555537727e-08,4.872994555537727e-08
MAM03499c,Fatty acid oxidation;Transport reactions,4.78089279655236e-07,4.294143619294974e-07,-4.867491772573859e-08,4.867491772573859e-08
MAM01861e,Exchange/demand reactions;Transport reactions,1.9424525976047188e-06,1.9910170307725714e-06,4.8564433167852595e-08,4.8564433167852595e-08
MAM03921c,Drug metabolism,7.559174776675674e-07,8.044214494168439e-07,4.85039717492765e-08,4.85039717492765e-08
MAM02457l,Formation and hydrolysis of cholesterol esters;Transport reactions,6.036812351304802e-07,5.553829603275824e-07,-4.829827480289778e-08,4.829827480289778e-08
MAM00117l,Formation and hydrolysis of cholesterol esters;Transport reactions,8.359436815634016e-07,8.841833672299279e-07,4.823968566652629e-08,4.823968566652629e-08
MAM01406c,Xenobiotics metabolism,1.0359015097901453e-06,1.0841396893960072e-06,4.8238179605861835e-08,4.8238179605861835e-08
MAM02875e,Exchange/demand reactions;Transport reactions,1.8240353774347662e-07,2.3064086496936099e-07,4.823732722588437e-08,4.823732722588437e-08
MAM03118c,Nucleotide metabolism;Pyrimidine metabolism;Transport reactions,6.273872281830977e-07,5.792112280418866e-07,-4.817600014121108e-08,4.817600014121108e-08
MAM00820c,"Phenylalanine, tyrosine and tryptophan biosynthesis",5.422668689019219e-07,5.904073755040025e-07,4.814050660208054e-08,4.814050660208054e-08
MAM03634e,Drug metabolism;Exchange/demand reactions,3.7447311737625724e-07,3.264225461905675e-07,-4.8050571185689756e-08,4.8050571185689756e-08
MAM03654r,Fatty acid oxidation,8.743383191122062e-07,9.223227373946058e-07,4.798441828239964e-08,4.798441828239964e-08
MAM01915e,Exchange/demand reactions;Transport reactions,2.187676137887872e-06,2.1397625379712344e-06,-4.791359991663776e-08,4.791359991663776e-08
MAM00117c,Acyl-CoA hydrolysis;Fatty acid activation (cytosolic);Pool reactions,8.212202093432134e-07,8.689530558725265e-07,4.773284652931313e-08,4.773284652931313e-08
MAM00341l,Formation and hydrolysis of cholesterol esters;Transport reactions,2.65056243031604e-07,2.173847047782892e-07,-4.767153825331481e-08,4.767153825331481e-08
MAM01788c,Transport reactions,7.366055390819018e-07,6.889371817354023e-07,-4.7668357346499445e-08,4.7668357346499445e-08
MAM02288l,Keratan sulfate degradation;Transport reactions,9.575724411987563e-07,9.100590596583318e-07,-4.7513381540424506e-08,4.7513381540424506e-08
MAM03583r,Drug metabolism,9.153679768952485e-07,8.678979246170041e-07,-4.7470052278244464e-08,4.7470052278244464e-08
MAM03582r,Drug metabolism,9.153170037916003e-07,8.6787462979384e-07,-4.7442373997760275e-08,4.7442373997760275e-08
MAM01584l,Formation and hydrolysis of cholesterol esters;Transport reactions,3.3584589750830153e-07,2.884331754477081e-07,-4.7412722060593455e-08,4.7412722060593455e-08
MAM01700e,Exchange/demand reactions;Folate metabolism,3.1528738565553823e-07,3.625671981158244e-07,4.7279812460286164e-08,4.7279812460286164e-08
MAM00266e,Exchange/demand reactions;Folate metabolism,3.1529865515013454e-07,3.625687092990951e-07,4.727005414896055e-08,4.727005414896055e-08
MAM02745l,Formation and hydrolysis of cholesterol esters;Transport reactions,7.517987904614305e-07,7.990442417357856e-07,4.72454512743551e-08,4.72454512743551e-08
MAM03425c,Drug metabolism,2.842488661318652e-07,3.3148261154773846e-07,4.723374541587323e-08,4.723374541587323e-08
MAM02780c,Prostaglandin biosynthesis;Transport reactions,7.439800154577842e-08,1.2162947901026331e-07,4.7231477464484894e-08,4.7231477464484894e-08
MAM03474e,Exchange/demand reactions;Transport reactions,2.1186739086207866e-06,2.1658896098564386e-06,4.721570123565202e-08,4.721570123565202e-08
MAM02745c,Acyl-CoA hydrolysis;Fatty acid activation (cytosolic);Pool reactions,7.392422987121176e-07,7.863956909758206e-07,4.7153392263703027e-08,4.7153392263703027e-08
MAM02974e,Exchange/demand reactions;Transport reactions,2.781988075987392e-07,3.2532621944779224e-07,4.712741184905302e-08,4.712741184905302e-08
MAM01584c,Acyl-CoA hydrolysis;Fatty acid activation (cytosolic);Pool reactions,3.302247522064294e-07,2.832146627228499e-07,-4.7010089483579475e-08,4.7010089483579475e-08
MAM00104c,Acyl-CoA hydrolysis;Fatty acid activation (cytosolic);Fatty acid oxidation,1.348019179242967e-06,1.3013248798974768e-06,-4.6694299345490214e-08,4.6694299345490214e-08
MAM00766r,Miscellaneous,9.422583784011867e-07,9.888477544218478e-07,4.658937602066105e-08,4.658937602066105e-08
MAM01321r,Miscellaneous,9.422584767453152e-07,9.888471013899713e-07,4.658862464465606e-08,4.658862464465606e-08
MAM01924r,Miscellaneous,9.422766364358598e-07,9.888470473956347e-07,4.657041095977497e-08,4.657041095977497e-08
MAM01923r,Miscellaneous,9.422765754258145e-07,9.888463482117626e-07,4.6569772785948153e-08,4.6569772785948153e-08
MAM03801c,Drug metabolism,9.92718308724027e-07,9.462187206131168e-07,-4.6499588110910164e-08,4.6499588110910164e-08
MAM02422c,Vitamin D metabolism,7.310888421278269e-07,6.846338999887832e-07,-4.6454942139043664e-08,4.6454942139043664e-08
MAM03275c,Drug metabolism,5.429383815016122e-07,4.965188919774344e-07,-4.641948952417783e-08,4.641948952417783e-08
MAM02953c,Vitamin D metabolism,7.310929256868875e-07,6.846833106681491e-07,-4.6409615018738417e-08,4.6409615018738417e-08
MAM00603c,Steroid metabolism,4.439423862923524e-07,3.97554448123713e-07,-4.6387938168639355e-08,4.6387938168639355e-08
MAM01197c,Acyl-CoA hydrolysis;Fatty acid activation (cytosolic);Pool reactions,3.9082727986747163e-07,3.4445258675220766e-07,-4.637469311526397e-08,4.637469311526397e-08
MAM01902c,Drug metabolism,5.42904410780022e-07,4.965355558771751e-07,-4.6368854902846896e-08,4.6368854902846896e-08
MAM02765c,Vitamin D metabolism,7.189306780426986e-07,6.726040348633133e-07,-4.632664317938534e-08,4.632664317938534e-08
MAM01260c,Glycerophospholipid metabolism;Transport reactions,2.713563208349071e-06,2.7598662762195235e-06,4.630306787045266e-08,4.630306787045266e-08
MAM02646r,Fatty acid activation (endoplasmic reticular);Fatty acid metabolism;Formation and hydrolysis of cholesterol esters,7.135987602231264e-07,6.676476170316891e-07,-4.5951143191437256e-08,4.5951143191437256e-08
MAM02617e,Exchange/demand reactions;Transport reactions,6.098926813614311e-08,1.0690758349594691e-07,4.59183153598038e-08,4.59183153598038e-08
MAM03406e,Exchange/demand reactions;Transport reactions,8.446122625963617e-07,8.905049153787032e-07,4.589265278234142e-08,4.589265278234142e-08
MAM03729e,Drug metabolism;Exchange/demand reactions,2.564258002418667e-07,2.1059823842829732e-07,-4.5827561813569376e-08,4.5827561813569376e-08
MAM00341c,Acyl-CoA hydrolysis;Fatty acid activation (cytosolic);Pool reactions,2.59802542484663e-07,2.1398624823761545e-07,-4.5816294247047534e-08,4.5816294247047534e-08
MAM01377c,Xenobiotics metabolism,1.1409546767856668e-06,1.1865467919960203e-06,4.559211521035356e-08,4.559211521035356e-08
MAM01034m,Lysine metabolism,2.080282169598924e-07,1.6246277626272505e-07,-4.5565440697167334e-08,4.5565440697167334e-08
MAM00789m,Lysine metabolism,2.08027293683306e-07,1.6246309104054983e-07,-4.556420264275617e-08,4.556420264275617e-08
MAM00620m,Transport reactions;Vitamin D metabolism,3.29102816871584e-07,3.746056735066337e-07,4.550285663504973e-08,4.550285663504973e-08
MAM01862m,Transport reactions;Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,5.557108946036138e-06,5.6025907750477875e-06,4.548182901164911e-08,4.548182901164911e-08
MAM03427r,Drug metabolism,4.561526924037019e-07,4.107248711204067e-07,-4.5427821283295186e-08,4.5427821283295186e-08
MAM03889e,Exchange/demand reactions;Transport reactions,1.1951192190705654e-06,1.149752584966609e-06,-4.536663410395647e-08,4.536663410395647e-08
MAM01220e,Exchange/demand reactions;Transport reactions,3.631916939942998e-07,4.0853351333109073e-07,4.534181933679093e-08,4.534181933679093e-08
MAM01371e,Exchange/demand reactions;Glycerophospholipid metabolism;Nucleotide metabolism,1.410335021740916e-05,1.4058132496250528e-05,-4.5217721158632564e-08,4.5217721158632564e-08
MAM01817r,Drug metabolism,1.2842912393957277e-06,1.3294743808256042e-06,4.5183141429876576e-08,4.5183141429876576e-08
MAM10034c,Bile acid biosynthesis;Transport reactions,2.1676940388148152e-07,2.616821711963575e-07,4.4912767314876e-08,4.4912767314876e-08
MAM10026c,Bile acid biosynthesis;Transport reactions,2.1677295507906036e-07,2.6165346952367256e-07,4.48805144446122e-08,4.48805144446122e-08
MAM01809c,Pool reactions,2.112242142224333e-06,2.157112059563129e-06,4.486991733879605e-08,4.486991733879605e-08
MAM02640m,Carnitine shuttle (mitochondrial),1.4636221846482342e-06,1.50846963439415e-06,4.484744974591589e-08,4.484744974591589e-08
MAM01741e,Exchange/demand reactions;Pool reactions;Transport reactions,4.880112161739299e-07,5.325825905710999e-07,4.457137439717003e-08,4.457137439717003e-08
MAM03706e,Exchange/demand reactions;Transport reactions,6.565063742641742e-08,1.1018085205836207e-07,4.453021463194465e-08,4.453021463194465e-08
MAM03562c,Fatty acid oxidation;Transport reactions,2.564550622817558e-07,2.1193423465277875e-07,-4.452082762897706e-08,4.452082762897706e-08
MAM01882c,Glycosphingolipid biosynthesis-lacto and neolacto series,2.62687113243148e-06,2.6712849350626006e-06,4.441380263112069e-08,4.441380263112069e-08
MAM02040c,"Acyl-CoA hydrolysis;Acylglycerides metabolism;Alanine, aspartate and glutamate metabolism",1.2382953828488897e-06,1.2825900014721513e-06,4.4294618623261564e-08,4.4294618623261564e-08
MAM00231e,Exchange/demand reactions;Transport reactions,4.66846298546943e-07,5.110952020135933e-07,4.4248903466650336e-08,4.4248903466650336e-08
MAM00293e,Exchange/demand reactions;Transport reactions,2.2947495365133133e-07,2.7367724045745856e-07,4.420228680612723e-08,4.420228680612723e-08
MAM01737c,Transport reactions;Tyrosine metabolism,1.0641481299687633e-06,1.1083390667646316e-06,4.419093679586822e-08,4.419093679586822e-08
MAM03565c,Transport reactions;Tyrosine metabolism,1.0641406017463522e-06,1.1083155780348453e-06,4.417497628849307e-08,4.417497628849307e-08
MAM00503c,Acylglycerides metabolism;Transport reactions,2.996269142282366e-07,2.555018316730114e-07,-4.4125082555225186e-08,4.4125082555225186e-08
MAM02096m,Arachidonic acid metabolism,2.2879664726445544e-07,2.725417982765457e-07,4.3745151012090274e-08,4.3745151012090274e-08
MAM01981e,Exchange/demand reactions;Transport reactions,6.590600882716789e-08,1.096323127042716e-07,4.3726303877103707e-08,4.3726303877103707e-08
MAM00320c,Artificial reactions;Leukotriene metabolism,5.377052703012786e-06,5.33336686226333e-06,-4.368584074945601e-08,4.368584074945601e-08
MAM02350e,Exchange/demand reactions;Transport reactions,4.216667910372824e-07,4.653524058661968e-07,4.36856148289144e-08,4.36856148289144e-08
MAM02457c,Acyl-CoA hydrolysis;Fatty acid activation (cytosolic);Pool reactions,5.943494505657374e-07,5.506936378842784e-07,-4.365581268145898e-08,4.365581268145898e-08
MAM03133g,Blood group biosynthesis,4.8546593052088186e-06,4.898294317273732e-06,4.363501206491348e-08,4.363501206491348e-08
MAM03179e,Drug metabolism;Exchange/demand reactions,1.7932352679463731e-07,2.2292797466749154e-07,4.360444787285422e-08,4.360444787285422e-08
MAM00122r,Carnitine shuttle (endoplasmic reticular),3.518540247775764e-06,3.562015850382575e-06,4.347560260681133e-08,4.347560260681133e-08
MAM00019l,Formation and hydrolysis of cholesterol esters;Transport reactions,3.4683489153520147e-07,3.0342408584706804e-07,-4.341080568813343e-08,4.341080568813343e-08
MAM03079c,Aminoacyl-tRNA biosynthesis;Artificial reactions;Protein assembly,2.896191909975598e-05,2.9005286658135008e-05,4.336755837902663e-08,4.336755837902663e-08
MAM02419c,Aminoacyl-tRNA biosynthesis;Artificial reactions;Protein assembly,2.896191931628395e-05,2.900528328492448e-05,4.336396864053143e-08,4.336396864053143e-08
MAM03504c,Bile acid biosynthesis;Transport reactions,1.1279462065949722e-06,1.1712954637459972e-06,4.3349257151025054e-08,4.3349257151025054e-08
MAM00228c,Transport reactions;Xenobiotics metabolism,1.6326640315143242e-07,2.064297584706032e-07,4.316335531917077e-08,4.316335531917077e-08
MAM01107c,"Biopterin metabolism;Phenylalanine, tyrosine and tryptophan biosynthesis;Serotonin and melatonin biosynthesis",6.326890667725758e-06,6.2837737315807855e-06,-4.311693614497232e-08,4.311693614497232e-08
MAM02006c,Aminoacyl-tRNA biosynthesis;Artificial reactions;Protein assembly,2.8930457249162804e-06,2.9360478474371113e-06,4.300212252083095e-08,4.300212252083095e-08
MAM03070c,Aminoacyl-tRNA biosynthesis;Artificial reactions;Protein assembly,2.893046549001691e-06,2.936046900352695e-06,4.300035135100405e-08,4.300035135100405e-08
MAM03296c,Drug metabolism,1.4914208326393563e-07,1.0614555343808059e-07,-4.299652982585504e-08,4.299652982585504e-08
MAM01379r,Xenobiotics metabolism,1.2996968886162166e-06,1.2567477587786145e-06,-4.294912983760215e-08,4.294912983760215e-08
MAM03380r,Xenobiotics metabolism,1.2996973184659607e-06,1.2567481891578206e-06,-4.2949129308140066e-08,4.2949129308140066e-08
MAM03298c,Drug metabolism,1.0784064442871111e-06,1.035459834995607e-06,-4.294660929150409e-08,4.294660929150409e-08
MAM01375r,Xenobiotics metabolism,1.2996800986897174e-06,1.2567417661157933e-06,-4.2938332573924085e-08,4.2938332573924085e-08
MAM03379r,Xenobiotics metabolism,1.2996791078849025e-06,1.2567415136370631e-06,-4.2937594247839346e-08,4.2937594247839346e-08
MAM02815e,Exchange/demand reactions;Transport reactions,1.404033904773412e-07,1.8333868991938797e-07,4.2935299442046755e-08,4.2935299442046755e-08
MAM02822e,Exchange/demand reactions;Transport reactions,7.591513765817271e-07,7.162586087188907e-07,-4.289276786283632e-08,4.289276786283632e-08
MAM02943c,Arginine and proline metabolism;Fatty acid oxidation;Isolated,2.8362252828913777e-07,2.4092664360328865e-07,-4.269588468584912e-08,4.269588468584912e-08
MAM03180c,Drug metabolism,5.053027325544517e-07,4.626093779514204e-07,-4.26933546030313e-08,4.26933546030313e-08
MAM03266e,Exchange/demand reactions;Transport reactions,1.0316445338790648e-07,6.052003711761233e-08,-4.264441627029415e-08,4.264441627029415e-08
MAM01683c,Pentose phosphate pathway;Transport reactions,6.47393583152414e-07,6.900324543627011e-07,4.263887121028715e-08,4.263887121028715e-08
MAM01685r,Ascorbate and aldarate metabolism;Transport reactions,3.398072417861738e-06,3.4406737654708745e-06,4.2601347609136267e-08,4.2601347609136267e-08
MAM00649e,Exchange/demand reactions;Transport reactions,6.600869580187708e-08,2.341231618459649e-08,-4.2596379617280585e-08,4.2596379617280585e-08
MAM01101c,Transport reactions,1.7790396410640312e-07,2.2042587769074634e-07,4.252191358434322e-08,4.252191358434322e-08
MAM01640c,Transport reactions,1.7790363299901643e-07,2.204195466660742e-07,4.251591366705778e-08,4.251591366705778e-08
MAM02117m,Carnitine shuttle (mitochondrial);Fatty acid oxidation,1.0733449560277566e-06,1.0309083412313885e-06,-4.243661479636815e-08,4.243661479636815e-08
MAM00126e,Exchange/demand reactions;Transport reactions,4.1405187893680363e-07,4.564666050415715e-07,4.2414726104767876e-08,4.2414726104767876e-08
MAM00263c,Carnitine shuttle (cytosolic);Carnitine shuttle (endoplasmic reticular);Carnitine shuttle (mitochondrial),4.268340904253859e-06,4.310752237407387e-06,4.2411333153528254e-08,4.2411333153528254e-08
MAM00011c,Carnitine shuttle (cytosolic);Carnitine shuttle (endoplasmic reticular);Carnitine shuttle (mitochondrial),2.5828099903137614e-06,2.6251256999645264e-06,4.2315709650764954e-08,4.2315709650764954e-08
MAM03728r,Drug metabolism,1.4373993581641291e-06,1.395157731452701e-06,-4.224162671142806e-08,4.224162671142806e-08
MAM03403e,Drug metabolism;Exchange/demand reactions,5.516073101526109e-07,5.093778520499986e-07,-4.222945810261224e-08,4.222945810261224e-08
MAM00309m,Arachidonic acid metabolism,2.322190170101477e-07,2.743694865923531e-07,4.2150469582205394e-08,4.2150469582205394e-08
MAM03142e,Exchange/demand reactions;Transport reactions,3.2024134814366397e-07,2.7812403555810475e-07,-4.211731258555922e-08,4.211731258555922e-08
MAM01337e,Exchange/demand reactions;Transport reactions,2.183630597873511e-07,1.7627709565138839e-07,-4.208596413596271e-08,4.208596413596271e-08
MAM03734r,Drug metabolism,8.650919844528489e-07,8.23013149333336e-07,-4.2078835119512934e-08,4.2078835119512934e-08
MAM03732r,Drug metabolism,8.650919658433726e-07,8.230217926416937e-07,-4.207017320167886e-08,4.207017320167886e-08
MAM03731r,Drug metabolism,8.650795754704146e-07,8.230189371249401e-07,-4.206063834547449e-08,4.206063834547449e-08
MAM03421c,Drug metabolism,2.1520051918899526e-07,2.572442627966196e-07,4.204374360762435e-08,4.204374360762435e-08
MAM01597e,Exchange/demand reactions;Fatty acid biosynthesis;Pantothenate and CoA metabolism,2.8652801587022064e-07,3.2856230329701233e-07,4.2034287426791685e-08,4.2034287426791685e-08
MAM03177e,Drug metabolism;Exchange/demand reactions,2.1861085696197818e-07,2.606387710340338e-07,4.202791407205563e-08,4.202791407205563e-08
MAM01184c,Steroid metabolism,4.2863254546874466e-07,4.706250649403634e-07,4.199251947161873e-08,4.199251947161873e-08
MAM01241c,Xenobiotics metabolism,1.0942058026542312e-06,1.1361230790367424e-06,4.1917276382511145e-08,4.1917276382511145e-08
MAM02952e,Exchange/demand reactions;Transport reactions,3.026143274993463e-07,3.444952619084037e-07,4.188093440905741e-08,4.188093440905741e-08
MAM02183c,Artificial reactions;Transport reactions;Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism,3.6955605337638375e-06,3.653703966410736e-06,-4.185656735310143e-08,4.185656735310143e-08
MAM02603e,Exchange/demand reactions;Transport reactions,1.9358549137316977e-07,2.3542340204560492e-07,4.1837910672435156e-08,4.1837910672435156e-08
MAM01404c,Xenobiotics metabolism,1.1809507039639144e-06,1.2227674482018164e-06,4.181674423790205e-08,4.181674423790205e-08
MAM01992e,Exchange/demand reactions;Starch and sucrose metabolism,1.3161805272268908e-07,1.7343319889467725e-07,4.181514617198817e-08,4.181514617198817e-08
MAM02967e,Exchange/demand reactions;Transport reactions,2.838869851347281e-07,3.2568642664175404e-07,4.179944150702593e-08,4.179944150702593e-08
MAM03461e,Exchange/demand reactions;Transport reactions,1.6717712985640055e-06,1.7135146417867156e-06,4.1743343222710114e-08,4.1743343222710114e-08
MAM01801l,Keratan sulfate degradation;Transport reactions,6.938823934257878e-05,6.942997910622499e-05,4.1739763646209366e-08,4.1739763646209366e-08
MAM00400e,Exchange/demand reactions;Transport reactions,9.602167784320602e-08,1.3775777934569448e-07,4.173610150248846e-08,4.173610150248846e-08
MAM02147m,Transport reactions,8.653408899644065e-07,9.070585672693782e-07,4.1717677304971694e-08,4.1717677304971694e-08
MAM01435r,Bile acid biosynthesis;Transport reactions,6.757378814162064e-07,7.173847094743822e-07,4.16468280581758e-08,4.16468280581758e-08
MAM00017c,Acyl-CoA hydrolysis;Fatty acid activation (cytosolic);Pool reactions,7.50626055534438e-07,7.92254528746937e-07,4.162847321249897e-08,4.162847321249897e-08
MAM03239r,Drug metabolism,7.244950297330976e-07,6.829296030373896e-07,-4.156542669570797e-08,4.156542669570797e-08
MAM00592m,Bile acid biosynthesis;Cholesterol metabolism,1.514420602428538e-06,1.472856444606666e-06,-4.156415782187189e-08,4.156415782187189e-08
MAM00019c,Acyl-CoA hydrolysis;Fatty acid activation (cytosolic);Pool reactions,3.393017337923314e-07,2.9775006740325016e-07,-4.1551666389081256e-08,4.1551666389081256e-08
MAM03916e,Drug metabolism;Exchange/demand reactions,3.2915667656864236e-07,2.878474364123869e-07,-4.130924015625549e-08,4.130924015625549e-08
MAM00462c,Glycerolipid metabolism;Pool reactions,6.827181737911297e-06,6.7859716907090465e-06,-4.121004720225055e-08,4.121004720225055e-08
MAM10025c,Bile acid biosynthesis;Transport reactions,1.5299293323928813e-07,1.9415556416442253e-07,4.1162630925134405e-08,4.1162630925134405e-08
MAM01512e,Exchange/demand reactions;Transport reactions,4.16117730105975e-07,4.572592703816479e-07,4.114154027567289e-08,4.114154027567289e-08
MAM02920e,Arginine and proline metabolism;Exchange/demand reactions,1.8872045567900514e-07,2.2975510697860622e-07,4.103465129960109e-08,4.103465129960109e-08
MAM03199c,Drug metabolism,2.2703634610779964e-07,2.6802810496778004e-07,4.09917588599804e-08,4.09917588599804e-08
MAM01925e,Exchange/demand reactions;Isolated,9.082932392882506e-08,1.3181894243756785e-07,4.098961850874279e-08,4.098961850874279e-08
MAM00634c,"Phenylalanine, tyrosine and tryptophan biosynthesis",2.128361414897381e-06,2.169277943599698e-06,4.091652870231708e-08,4.091652870231708e-08
MAM01058c,Arachidonic acid metabolism;Leukotriene metabolism,2.897619144565471e-06,2.8567535415702474e-06,-4.0865602995223746e-08,4.0865602995223746e-08
MAM03306c,Drug metabolism,6.04533383350038e-07,5.637500526360931e-07,-4.078333071394489e-08,4.078333071394489e-08
MAM03286c,Drug metabolism,6.045348202937184e-07,5.637573988924972e-07,-4.077742140122123e-08,4.077742140122123e-08
MAM10028e,Exchange/demand reactions;Transport reactions,1.082739866742644e-07,1.4897972946312614e-07,4.070574278886174e-08,4.070574278886174e-08
MAM03480r,Drug metabolism,4.905305707197164e-06,4.945947474353208e-06,4.0641767156044303e-08,4.0641767156044303e-08
MAM03554m,Fatty acid oxidation,4.806685646665932e-07,5.21307336468294e-07,4.0638771801700817e-08,4.0638771801700817e-08
MAM01765c,Transport reactions,3.4022477291131953e-07,2.9960579308972134e-07,-4.0618979821598193e-08,4.0618979821598193e-08
MAM02150c,Transport reactions,3.4022151527664795e-07,2.9962599246607205e-07,-4.0595522810575896e-08,4.0595522810575896e-08
MAM02646c,Acyl-CoA hydrolysis;Fatty acid activation (cytosolic);Fatty acid oxidation,5.949229407826449e-07,6.355118412570266e-07,4.0588900474381704e-08,4.0588900474381704e-08
MAM00094e,Exchange/demand reactions;Pool reactions;Transport reactions,7.181222241638787e-07,7.586537604443288e-07,4.053153628045009e-08,4.053153628045009e-08
MAM03637e,Exchange/demand reactions;Transport reactions,1.9948562055140388e-07,2.400066405364765e-07,4.052101998507262e-08,4.052101998507262e-08
