cell_line,panel_size,trial,topology_distortion,proteomics_distortion,delta_distortion
ME:SK-MEL-2,50,5,1.1994254425322135,1.2130930062581653,0.013667563725951792
ME:SK-MEL-2,50,6,1.271578879926034,1.331920664050457,0.06034178412442315
ME:SK-MEL-2,50,7,1.254509810846297,1.2044053140753597,-0.05010449677093742
ME:SK-MEL-2,50,8,1.3387436409970708,1.3295114237581793,-0.00923221723889145
ME:SK-MEL-2,50,9,1.2750467507428829,1.325843339614679,0.050796588871796056
ME:SK-MEL-2,50,10,1.3276541882331907,1.3472723796868988,0.019618191453708134
ME:SK-MEL-2,100,1,1.313629280353936,1.3180383501549555,0.004409069801019516
ME:SK-MEL-2,100,2,1.3649184667164673,1.3591116972563104,-0.005806769460156902
ME:SK-MEL-2,100,3,1.405345374598586,1.4111820429588555,0.005836668360269526
ME:SK-MEL-2,100,4,1.2709768014729808,1.268167615671563,-0.0028091858014176463
ME:SK-MEL-2,100,5,1.303887942770173,1.3032779378202588,-0.0006100049499142557
ME:SK-MEL-2,100,6,1.3681590717907648,1.370488821938129,0.0023297501473642512
ME:SK-MEL-2,100,7,1.3798528221950297,1.3797223737801174,-0.00013044841491227643
ME:SK-MEL-2,100,8,1.3240579806471804,1.3239801092684604,-7.787137871995142e-05
ME:SK-MEL-2,100,9,1.3629531001497026,1.34505229405625,-0.01790080609345268
ME:SK-MEL-2,100,10,1.3876458533348979,1.3904914839380975,0.0028456306031996448
ME:SK-MEL-2,200,1,1.3815845914319753,1.3820267933147818,0.0004422018828065255
ME:SK-MEL-2,200,2,1.3774951946455685,1.3872017025162187,0.009706507870650194
ME:SK-MEL-2,200,3,1.3907642387041823,1.3923455903683333,0.001581351664150965
ME:SK-MEL-2,200,4,1.408726696126458,1.4114443698809345,0.002717673754476513
ME:SK-MEL-2,200,5,1.4014121436614322,1.4076488054722482,0.006236661810816058
ME:SK-MEL-2,200,6,1.3960828319040905,1.398216948937984,0.0021341170338935456
ME:SK-MEL-2,200,7,1.3694351877035456,1.3798980615581482,0.01046287385460265
ME:SK-MEL-2,200,8,1.4037145240268565,1.393523712608884,-0.010190811417972512
ME:SK-MEL-2,200,9,1.3843430135149246,1.3570594183693812,-0.02728359514554346
ME:SK-MEL-2,200,10,1.3908977511696046,1.3865841219276083,-0.004313629241996297
ME:SK-MEL-2,500,1,1.4115148345194268,1.413182564459876,0.0016677299404490586
ME:SK-MEL-2,500,2,1.3997235311572638,1.4063379049849831,0.006614373827719344
ME:SK-MEL-2,500,3,1.4079496339297848,1.411722432103277,0.0037727981734922977
ME:SK-MEL-2,500,4,1.4141336281580321,1.3937467892843722,-0.020386838873659885
ME:SK-MEL-2,500,5,1.4048823324432946,1.406897529798647,0.0020151973553523828
ME:SK-MEL-2,500,6,1.399520603612302,1.3985892978290626,-0.0009313057832394112
ME:SK-MEL-2,500,7,1.4053251870768018,1.4113719254855335,0.006046738408731711
ME:SK-MEL-2,500,8,1.3876652250688495,1.4011194687808215,0.013454243711972014
ME:SK-MEL-2,500,9,1.4094862541289888,1.4091967462671549,-0.0002895078618339042
ME:SK-MEL-2,500,10,1.3695543692263459,1.3696773070689452,0.00012293784259931329
ME:SK-MEL-28,50,1,1.2945842069353806,1.401730945746627,0.10714673881124637
ME:SK-MEL-28,50,2,1.331138116420681,1.3004163069430872,-0.030721809477593842
ME:SK-MEL-28,50,3,1.3303073620917218,1.2749192184687934,-0.05538814362292843
ME:SK-MEL-28,50,4,1.277753407261596,1.4014209834310996,0.12366757616950363
ME:SK-MEL-28,50,5,1.2885018407120663,1.3759471043443487,0.08744526363228244
ME:SK-MEL-28,50,6,1.3059589204304076,1.319031585340223,0.013072664909815401
ME:SK-MEL-28,50,7,1.2007197303504369,1.07115230691072,-0.12956742343971683
ME:SK-MEL-28,50,8,1.2122728933111273,1.10649201131216,-0.1057808819989674
ME:SK-MEL-28,50,9,1.3508669813504655,1.4134903311558817,0.06262334980541628
ME:SK-MEL-28,50,10,1.255639384632249,1.2557676419799215,0.00012825734767263341
ME:SK-MEL-28,100,1,1.331700583295031,1.3417060221116763,0.010005438816645285
ME:SK-MEL-28,100,2,1.3463836985819193,1.4081801790212285,0.06179648043930919
ME:SK-MEL-28,100,3,1.3738110869493,1.403740592298575,0.029929505349274965
ME:SK-MEL-28,100,4,1.3639025252830084,1.3261981599951365,-0.03770436528787191
ME:SK-MEL-28,100,5,1.3834687232348006,1.2804483459753422,-0.10302037725945845
ME:SK-MEL-28,100,6,1.3769916830967108,1.3567686880924963,-0.02022299500421454
ME:SK-MEL-28,100,7,1.3404665978467916,1.3988378626416726,0.058371264794881084
ME:SK-MEL-28,100,8,1.3706736219106272,1.187819657872831,-0.1828539640377962
ME:SK-MEL-28,100,9,1.3391859153129515,1.3600646133074041,0.020878697994452633
ME:SK-MEL-28,100,10,1.4022821456406973,1.4116781365651934,0.009395990924496056
ME:SK-MEL-28,200,1,1.3907140989308646,1.3875094999820952,-0.003204598948769455
ME:SK-MEL-28,200,2,1.4010372524627446,1.4130534600194729,0.012016207556728276
ME:SK-MEL-28,200,3,1.4074727108478868,1.411583181964187,0.004110471116300252
ME:SK-MEL-28,200,4,1.35529930468719,1.384612439198561,0.029313134511371075
ME:SK-MEL-28,200,5,1.4120375257879878,1.4023138001647166,-0.009723725623271173
ME:SK-MEL-28,200,6,1.398803102746047,1.4038998737261517,0.005096770980104637
ME:SK-MEL-28,200,7,1.3459509974687367,1.386877710433881,0.040926712965144274
ME:SK-MEL-28,200,8,1.3908077706557416,1.3448914927849316,-0.045916277870809985
ME:SK-MEL-28,200,9,1.4127422438765032,1.2773610764901218,-0.1353811673863814
ME:SK-MEL-28,200,10,1.3979619976687938,1.4141183940377395,0.016156396368945725
ME:SK-MEL-28,500,1,1.4128148537096208,1.411064748407213,-0.0017501053024078228
ME:SK-MEL-28,500,2,1.4135170843832745,1.4119568146014634,-0.0015602697818111189
ME:SK-MEL-28,500,3,1.4023814780713162,1.410990334836615,0.008608856765298878
ME:SK-MEL-28,500,4,1.4118055835276,1.4141739707523435,0.002368387224743529
ME:SK-MEL-28,500,5,1.4127188030579596,1.413803313099125,0.0010845100411653874
ME:SK-MEL-28,500,6,1.4021795733433855,1.4139882535042225,0.011808680160837026
ME:SK-MEL-28,500,7,1.4092360675335476,1.3929779852322537,-0.016258082301293886
ME:SK-MEL-28,500,8,1.4135331669637174,1.4140874389062206,0.0005542719425031262
ME:SK-MEL-28,500,9,1.4028989187565917,1.3985320498989493,-0.00436686885764237
ME:SK-MEL-28,500,10,1.3497389721446338,1.4124589493016255,0.06271997715699174
ME:SK-MEL-5,50,1,1.1777605359377648,1.214534251886568,0.0367737159488033
ME:SK-MEL-5,50,2,1.2786767749736838,1.36756153920576,0.08888476423207625
ME:SK-MEL-5,50,3,1.338043491919087,1.3601306579581918,0.022087166039104877
ME:SK-MEL-5,50,4,1.2555038718373328,1.333328969087734,0.0778250972504011
ME:SK-MEL-5,50,5,1.2927713675281949,1.293417119547927,0.0006457520197320488
ME:SK-MEL-5,50,6,1.164782793692962,1.2526810761307918,0.08789828243782982
ME:SK-MEL-5,50,7,1.2602615969518578,1.270325111503797,0.010063514551939212
ME:SK-MEL-5,50,8,1.2298732669856771,1.2070190618055843,-0.022854205180092846
ME:SK-MEL-5,50,9,1.3546796091440343,1.2903582847985005,-0.06432132434553384
ME:SK-MEL-5,50,10,1.2505186682444918,1.2725531346586212,0.022034466414129428
ME:SK-MEL-5,100,1,1.3636925446804464,1.3648176884171843,0.001125143736737888
ME:SK-MEL-5,100,2,1.3303477833948356,1.364762806207155,0.03441502281231945
ME:SK-MEL-5,100,3,1.3859938606466164,1.380522192086055,-0.00547166856056136
ME:SK-MEL-5,100,4,1.3849500126419039,1.3912786223802844,0.006328609738380564
ME:SK-MEL-5,100,5,1.3848689249446509,1.3854500423845266,0.0005811174398757668
ME:SK-MEL-5,100,6,1.3722372584160523,1.3849158871005305,0.012678628684478221
ME:SK-MEL-5,100,7,1.3145036070724774,1.3740134051137787,0.0595097980413013
ME:SK-MEL-5,100,8,1.3638264460777003,1.3478231924213455,-0.0160032536563548
ME:SK-MEL-5,100,9,1.272756080415768,1.3169325209667753,0.04417644055100722
ME:SK-MEL-5,100,10,1.3775984143785982,1.3774962319259665,-0.0001021824526317161
ME:SK-MEL-5,200,1,1.4051457411705772,1.402805857738559,-0.002339883432018297
ME:SK-MEL-5,200,2,1.38998045105656,1.3792695559023216,-0.010710895154238509
ME:SK-MEL-5,200,3,1.411899267165028,1.412011950922229,0.00011268375720119295
ME:SK-MEL-5,200,4,1.4045104469329535,1.4035413450292653,-0.0009691019036881521
ME:SK-MEL-5,200,5,1.3704219418582795,1.3939766917591978,0.023554749900918326
ME:SK-MEL-5,200,6,1.376226849181243,1.3718242260936282,-0.004402623087614854
ME:SK-MEL-5,200,7,1.410026955829629,1.397909363568366,-0.012117592261263077
ME:SK-MEL-5,200,8,1.4057736181621132,1.4113366189097318,0.005563000747618618
ME:SK-MEL-5,200,9,1.3610848078897317,1.3484321298727635,-0.012652678016968233
ME:SK-MEL-5,200,10,1.3676561056706606,1.3893710379859097,0.021714932315249014
ME:SK-MEL-5,500,1,1.408757023947184,1.412807351234233,0.004050327287048905
ME:SK-MEL-5,500,2,1.411328191378956,1.411600403202565,0.00027221182360914753
ME:SK-MEL-5,500,3,1.4089630967791515,1.4103629088136687,0.0013998120345171117
ME:SK-MEL-5,500,4,1.3600710559926725,1.4098217724204378,0.049750716427765296
ME:SK-MEL-5,500,5,1.4031482748190662,1.402566432814145,-0.0005818420049212847
ME:SK-MEL-5,500,6,1.4110742588575793,1.4133959152441404,0.0023216563865611217
ME:SK-MEL-5,500,7,1.337684887974088,1.3404218576141136,0.002736969640025677
ME:SK-MEL-5,500,8,1.4082075157486453,1.410831799991093,0.002624284242447761
ME:SK-MEL-5,500,9,1.3902998553885524,1.3931041548668484,0.0028042994782959685
ME:SK-MEL-5,500,10,1.4060835354546883,1.4099778228377402,0.0038942873830518643
ME:UACC-257,50,1,1.323563257093394,1.3634430520851495,0.039879794991755535
ME:UACC-257,50,2,1.2800251137682526,1.2950417025517316,0.015016588783479001
ME:UACC-257,50,3,1.2526331625905973,1.2891733432665886,0.036540180675991296
ME:UACC-257,50,4,1.347471321027371,1.3771704508332556,0.029699129805884628
ME:UACC-257,50,5,1.3039231362259707,1.332112799877137,0.028189663651166263
ME:UACC-257,50,6,1.2827147287124099,1.3099606969896536,0.027245968277243682
ME:UACC-257,50,7,1.3142975082914214,1.2930075381653028,-0.021289970126118662
ME:UACC-257,50,8,1.3106289097328925,1.3194395375950376,0.008810627862145148
ME:UACC-257,50,9,1.3385121099108879,1.3380954915354204,-0.00041661837546747016
ME:UACC-257,50,10,1.28940489942774,1.3216270697100851,0.032222170282345086
ME:UACC-257,100,1,1.3734451185388945,1.3772628868684773,0.0038177683295828047
ME:UACC-257,100,2,1.3774911109331132,1.3470749432451403,-0.03041616768797284
ME:UACC-257,100,3,1.3309476657263841,1.3307903697907586,-0.00015729593562552324
ME:UACC-257,100,4,1.409062000596706,1.393870341034214,-0.015191659562492132
ME:UACC-257,100,5,1.334042671504673,1.3317607536984732,-0.0022819178061996848
ME:UACC-257,100,6,1.3883161438017644,1.379992400930703,-0.008323742871061413
ME:UACC-257,100,7,1.4009787071203765,1.4023211032869838,0.0013423961666072515
ME:UACC-257,100,8,1.3605411749250396,1.3449468929556037,-0.015594281969435908
ME:UACC-257,100,9,1.3473396651894591,1.328131720440961,-0.019207944748498074
ME:UACC-257,100,10,1.3714882512101447,1.351092266939194,-0.020395984270950684
ME:UACC-257,200,1,1.3864643792205789,1.4067537210425898,0.02028934182201092
ME:UACC-257,200,2,1.3817804531640425,1.384508145137195,0.0027276919731524796
ME:UACC-257,200,3,1.4076259690253596,1.4075979808203078,-2.7988205051787673e-05
ME:UACC-257,200,4,1.3675690915732335,1.3218383657920987,-0.045730725781134796
ME:UACC-257,200,5,1.378252374338787,1.3839782234846427,0.0057258491458558325
ME:UACC-257,200,6,1.4102756477133351,1.4109590288416365,0.0006833811283013524
ME:UACC-257,200,7,,1.3467752412045289,
ME:UACC-257,200,8,1.4104907629056347,1.379713817452423,-0.030776945453211635
ME:UACC-257,200,9,1.3367668342697894,1.4118036175095448,0.07503678323975538
ME:UACC-257,200,10,1.376801654836965,1.4077761773753754,0.030974522538410376
ME:UACC-257,500,1,1.4070497666276742,1.4070874120537773,3.764542610307231e-05
ME:UACC-257,500,2,1.4041843984064108,1.4116867051216706,0.0075023067152597545
ME:UACC-257,500,3,1.361168442328606,1.3778049384932596,0.01663649616465368
ME:UACC-257,500,4,1.4116710860552923,1.4126771937068292,0.0010061076515368583
ME:UACC-257,500,5,1.3511718566818889,1.3522237633770517,0.001051906695162863
ME:UACC-257,500,6,1.3343847450955884,1.3343246585560835,-6.008653950484444e-05
ME:UACC-257,500,7,1.4015257377712589,1.4019709479187608,0.00044521014750187327
ME:UACC-257,500,8,1.411890736421656,1.4085824513089293,-0.0033082851127266277
ME:UACC-257,500,9,1.3649024586641838,1.3672574894701714,0.0023550308059876457
ME:UACC-257,500,10,1.410986737957259,1.4109012188640053,-8.55190932536054e-05
ME:UACC-62,50,1,1.3391171178207522,1.3928266914581848,0.05370957363743267
ME:UACC-62,50,2,1.3542671432125717,1.3826871306302895,0.028419987417717785
ME:UACC-62,50,3,1.3396886310708913,1.337339524443053,-0.002349106627838271
ME:UACC-62,50,4,1.314001599874138,1.2941183935388338,-0.01988320633530405
ME:UACC-62,50,5,1.2627618787233423,1.2624103747902036,-0.0003515039331387637
ME:UACC-62,50,6,1.216286019004789,1.1513427067761186,-0.06494331222867045
ME:UACC-62,50,7,1.3603679296981492,1.3588487525549744,-0.0015191771431748435
ME:UACC-62,50,8,1.2320153474250868,1.279531248857578,0.04751590143249129
ME:UACC-62,50,9,1.3017136472624296,1.3617740663244113,0.060060419061981785
ME:UACC-62,50,10,1.3107005208164018,1.3024226756787363,-0.008277845137665496
ME:UACC-62,100,1,1.1837314288097223,1.2285580944186951,0.04482666560897286
ME:UACC-62,100,2,1.3849343017483728,1.3801658187561945,-0.004768482992178358
ME:UACC-62,100,3,1.392657853031281,1.379209347829138,-0.013448505202142913
ME:UACC-62,100,4,1.3750833235185143,1.3852598384095698,0.010176514891055533
ME:UACC-62,100,5,1.3812576419753138,1.3485791187007792,-0.03267852327453458
ME:UACC-62,100,6,1.392855473138533,1.3924912866207795,-0.0003641865177534953
ME:UACC-62,100,7,1.342194321798261,1.376755891940418,0.03456157014215688
ME:UACC-62,100,8,1.387261789839377,1.337242974257069,-0.05001881558230803
ME:UACC-62,100,9,1.3640680201909972,1.3616597471269691,-0.0024082730640280214
ME:UACC-62,100,10,1.4065822417207474,1.4038228282969443,-0.0027594134238031476
ME:UACC-62,200,1,1.3841989672427666,1.391564567360558,0.007365600117791304
ME:UACC-62,200,2,1.4074471182235708,1.4089421944298588,0.0014950762062879708
ME:UACC-62,200,3,,1.3811612828417035,
ME:UACC-62,200,4,1.3677391015851037,1.387102178140432,0.019363076555328318
ME:UACC-62,200,5,1.3737927220157986,1.3954489047725627,0.021656182756764064
ME:UACC-62,200,6,1.3585753911882874,1.3678663310602355,0.009290939871948067
ME:UACC-62,200,7,1.3976474460302042,1.4105524213983642,0.012904975368160043
ME:UACC-62,200,8,1.3761276517995251,1.3817339528360064,0.005606301036481298
ME:UACC-62,200,9,1.3839258732057165,1.3774938814550912,-0.006431991750625254
ME:UACC-62,200,10,1.4012925311264017,1.4030798959918838,0.0017873648654820329
ME:UACC-62,500,1,1.4123963824177024,1.4130439190250121,0.0006475366073097621
ME:UACC-62,500,2,1.3731756030352003,1.4044315360215804,0.031255932986380186
ME:UACC-62,500,3,1.400323382503333,1.4102044972557566,0.009881114752423592
ME:UACC-62,500,4,1.4131790386394654,1.4063107134491841,-0.006868325190281244
ME:UACC-62,500,5,1.4034569314870935,1.4026269413068533,-0.0008299901802402143
ME:UACC-62,500,6,1.413408040045834,1.4133850874871319,-2.2952558702105108e-05
ME:UACC-62,500,7,1.41060239540513,1.4108065523416835,0.00020415693655340128
ME:UACC-62,500,8,1.4005665669218326,1.3972693889946322,-0.003297177927200412
ME:UACC-62,500,9,1.3786799267801548,1.4135002821929947,0.0348203554128399
ME:UACC-62,500,10,1.3840558303207182,1.4121634380865273,0.028107607765809117
ME:MDA-MB-435,50,1,1.2520771549184981,1.2993319070799212,0.04725475216142305
ME:MDA-MB-435,50,2,1.2872474622454222,1.2549437447700384,-0.03230371747538374
ME:MDA-MB-435,50,3,1.3363745822644104,1.2975629825644657,-0.03881159969994474
ME:MDA-MB-435,50,4,1.3057060618625773,1.337738406228696,0.03203234436611879
ME:MDA-MB-435,50,5,1.3043070712666167,1.3113012871637122,0.006994215897095479
ME:MDA-MB-435,50,6,1.3121891788017996,1.2900623721768723,-0.022126806624927386
ME:MDA-MB-435,50,7,1.2520269931186392,1.262828895507584,0.01080190238894474
ME:MDA-MB-435,50,8,1.3185281221640766,1.296487564254863,-0.022040557909213554
ME:MDA-MB-435,50,9,1.199936289886802,1.2170297254873021,0.01709343560050014
ME:MDA-MB-435,50,10,1.305408612701438,1.2690747870295573,-0.03633382567188059
ME:MDA-MB-435,100,1,1.3675598888416753,1.3823920875352593,0.014832198693583987
ME:MDA-MB-435,100,2,1.3880865301011698,1.3830395552468664,-0.005046974854303388
ME:MDA-MB-435,100,3,1.3482319201822435,1.3651657163857691,0.016933796203525642
ME:MDA-MB-435,100,4,1.382851677271291,1.3818955601498049,-0.0009561171214862441
ME:MDA-MB-435,100,5,1.3394671639995206,1.3394985060592888,3.1342059768180164e-05
ME:MDA-MB-435,100,6,1.4072452877870643,1.4073078614934296,6.257370636530979e-05
ME:MDA-MB-435,100,7,1.3927469624041844,1.3849679010293707,-0.007779061374813656
ME:MDA-MB-435,100,8,1.3887477628892049,1.3864744278368943,-0.0022733350523105322
ME:MDA-MB-435,100,9,1.3757255596741358,1.3821486654729722,0.006423105798836426
ME:MDA-MB-435,100,10,1.3708512153846155,1.3475522722148312,-0.023298943169784314
ME:MDA-MB-435,200,1,1.405066420626276,1.4091408573210686,0.0040744366947926824
ME:MDA-MB-435,200,2,1.4092493226671379,1.4078509407873907,-0.001398381879747168
ME:MDA-MB-435,200,3,1.3611967300476666,1.3792131305306443,0.0180164004829777
ME:MDA-MB-435,200,4,1.319934192194227,1.3231759640445422,0.003241771850315267
ME:MDA-MB-435,200,5,1.404133698160126,1.4037378979036261,-0.0003958002564998786
ME:MDA-MB-435,200,6,1.39902102687701,1.4035854261881842,0.004564399311174139
ME:MDA-MB-435,200,7,1.4042644094193726,1.4123167859247912,0.008052376505418568
ME:MDA-MB-435,200,8,1.3950656281268168,1.4044597660182043,0.009394137891387544
ME:MDA-MB-435,200,9,1.4125152205685867,1.4092152498217458,-0.0032999707468408523
ME:MDA-MB-435,200,10,1.3689267121467752,1.3691405308886992,0.00021381874192405448
ME:MDA-MB-435,500,1,1.4138421281900462,1.4139047050221762,6.257683213006793e-05
ME:MDA-MB-435,500,2,1.3864209401105672,1.3815045223805422,-0.004916417730024936
ME:MDA-MB-435,500,3,1.4110390077213038,1.409784914641185,-0.0012540930801188122
ME:MDA-MB-435,500,4,1.4122417071645927,1.4111518083789838,-0.0010898987856089448
ME:MDA-MB-435,500,5,1.4114474991258839,1.408586296070312,-0.002861203055571915
ME:MDA-MB-435,500,6,1.3713547447514007,1.3717409042382978,0.00038615948689701973
ME:MDA-MB-435,500,7,1.399553402171315,1.3974340952546285,-0.002119306916686492
ME:MDA-MB-435,500,8,1.4103412847137804,1.4079861205136333,-0.002355164200147142
ME:MDA-MB-435,500,9,1.4111313668670409,1.4107255782078725,-0.00040578865916840456
ME:MDA-MB-435,500,10,1.368269463147899,1.4095890641670137,0.04131960101911458
LC:A549/ATCC,50,1,1.358758077452305,1.4137879622940417,0.055029884841736765
LC:A549/ATCC,50,2,1.3115260100530188,1.366129897451025,0.054603887398006146
LC:A549/ATCC,50,3,1.3545092210966028,1.4133306324047465,0.05882141130814378
LC:A549/ATCC,50,4,1.25989260183523,1.4140980853281502,0.15420548349292007
LC:A549/ATCC,50,5,1.296861730571549,1.3624185265314208,0.06555679595987174
LC:A549/ATCC,50,6,1.3018256810056335,1.349320854324698,0.0474951733190645
LC:A549/ATCC,50,7,1.3437767751097807,1.3846774633528405,0.04090068824305981
LC:A549/ATCC,50,8,1.3070241437521148,1.390614334899429,0.08359019114731425
LC:A549/ATCC,50,9,1.2996574276022874,1.414116479585622,0.11445905198333461
LC:A549/ATCC,50,10,1.2632557085538656,1.4028721731661904,0.1396164646123248
LC:A549/ATCC,100,1,1.3606744102829034,1.3863809170119434,0.02570650672904007
LC:A549/ATCC,100,2,1.388827657082502,1.3909083721895792,0.002080715107077191
LC:A549/ATCC,100,3,1.3943365226604665,1.4117453677237901,0.01740884506332363
LC:A549/ATCC,100,4,1.4074765093321,1.4138763318560525,0.0063998225239525475
LC:A549/ATCC,100,5,1.380391038837542,1.413345537939493,0.03295449910195103
LC:A549/ATCC,100,6,1.3947003736993184,1.4120479855059884,0.017347611806669994
LC:A549/ATCC,100,7,1.401205363155794,1.411704766194014,0.010499403038220168
LC:A549/ATCC,100,8,1.3763710214159903,1.3916354238581972,0.015264402442206837
LC:A549/ATCC,100,9,1.32720148495459,1.3627583422734086,0.035556857318818746
LC:A549/ATCC,100,10,1.36744509689202,1.3829769413420498,0.015531844450029864
LC:A549/ATCC,200,1,1.4088687954208985,1.4136614411987167,0.0047926457778182385
LC:A549/ATCC,200,2,1.4108141146843465,1.4021887613572066,-0.008625353327139873
LC:A549/ATCC,200,3,1.4083565025117957,1.404836938500333,-0.0035195640114626947
LC:A549/ATCC,200,4,1.4113493067057887,1.410368944911594,-0.0009803617941948062
LC:A549/ATCC,200,5,1.405498155915751,1.4032623323000575,-0.002235823615693411
LC:A549/ATCC,200,6,1.3926886725257257,1.4141426351352404,0.02145396260951471
LC:A549/ATCC,200,7,1.4114610765684907,1.414029469069435,0.0025683925009443165
LC:A549/ATCC,200,8,1.4078956321856797,1.4140882683426181,0.006192636156938436
LC:A549/ATCC,200,9,1.412147544938036,1.4141627458303334,0.002015200892297342
LC:A549/ATCC,200,10,1.406097334807538,1.4094250136407445,0.0033276788332063933
LC:A549/ATCC,500,1,1.3966103872989344,1.411245441525957,0.014635054227022604
LC:A549/ATCC,500,2,1.3607946952212044,1.4142116595961585,0.053416964374954023
LC:A549/ATCC,500,3,1.3875151961859942,1.3852485865166086,-0.002266609669385522
LC:A549/ATCC,500,4,1.4119314116354105,1.4136044839369,0.0016730723014894977
LC:A549/ATCC,500,5,1.4116012009827097,1.4140739923998844,0.0024727914171747134
LC:A549/ATCC,500,6,1.4093050722516873,1.414211936779442,0.004906864527754573
LC:A549/ATCC,500,7,1.3982390952175403,1.4142133396770924,0.01597424445955209
LC:A549/ATCC,500,8,1.3748225018386213,1.414195104057895,0.039372602219273745
LC:A549/ATCC,500,9,1.3896312939656434,1.4141783066833926,0.024547012717749173
LC:A549/ATCC,500,10,1.402221274424709,1.4141487448646306,0.011927470439921706
LC:EKVX,50,1,1.3708719172447321,1.3807652782648205,0.00989336102008842
LC:EKVX,50,2,1.333734227965735,1.3695322145462328,0.03579798658049782
LC:EKVX,50,3,1.2154853672191162,1.2229558640467166,0.007470496827600481
LC:EKVX,50,4,1.3279497807895921,1.326479565396714,-0.0014702153928780604
LC:EKVX,50,5,1.4141251943191664,1.4141161045885007,-9.089730665712281e-06
LC:EKVX,50,6,1.2789393392294393,1.2377136715397357,-0.04122566768970359
LC:EKVX,50,7,1.3351412133222056,1.3540952294277961,0.018954016105590554
LC:EKVX,50,8,1.2887282544394272,1.3303388595523284,0.04161060511290127
LC:EKVX,50,9,1.3026408712509914,1.282356035443597,-0.020284835807394375
LC:EKVX,50,10,1.3227360250321294,1.3266152324036804,0.003879207371551008
LC:EKVX,100,1,1.3924807396174028,1.3967252209942096,0.004244481376806775
LC:EKVX,100,2,1.3483830838577866,1.3805318081051432,0.0321487242473566
LC:EKVX,100,3,1.3436170363842335,1.3502080165563348,0.006590980172101357
LC:EKVX,100,4,1.346004710768405,1.3445955491714372,-0.0014091615969678006
LC:EKVX,100,5,1.329291130593878,1.3376052678529933,0.00831413725911534
LC:EKVX,100,6,1.3702760105456917,1.3782212548325858,0.007945244286894138
LC:EKVX,100,7,1.4016648961900071,1.4010549752629373,-0.0006099209270697958
LC:EKVX,100,8,1.325340253064385,1.3437288567653354,0.018388603700950412
LC:EKVX,100,9,1.3870980705771159,1.3872370398224811,0.00013896924536527244
LC:EKVX,100,10,1.3246912930639938,1.3238327157017773,-0.000858577362216506
LC:EKVX,200,1,,1.3685160321586536,
LC:EKVX,200,2,1.36665882297075,1.365927586957857,-0.0007312360128928219
LC:EKVX,200,3,1.404295776342141,1.4022916499520088,-0.002004126390132255
LC:EKVX,200,4,1.4108919379264704,1.4122524359992557,0.0013604980727852656
LC:EKVX,200,5,1.4075274874701218,1.4065914118096716,-0.0009360756604501752
LC:EKVX,200,6,1.4026608007019958,1.39762487350591,-0.00503592719608581
LC:EKVX,200,7,1.3880480137118019,1.4032787282184287,0.01523071450662683
LC:EKVX,200,8,1.401543574114286,1.4077413247332013,0.006197750618915254
LC:EKVX,200,9,1.3867915287749553,1.405584066530899,0.018792537755943695
LC:EKVX,200,10,1.3773320401190696,1.3172426404945585,-0.0600893996245111
LC:EKVX,500,1,1.409137214056366,1.4113099224282182,0.002172708371852128
LC:EKVX,500,2,1.3935494134811033,1.4027735222321374,0.009224108751034077
LC:EKVX,500,3,1.4137824535193477,1.4138341614600507,5.170794070297191e-05
LC:EKVX,500,4,1.3919776778807214,1.4033773417127395,0.011399663832018181
LC:EKVX,500,5,1.4081463039950397,1.4117451249810808,0.00359882098604114
LC:EKVX,500,6,1.4068700396153742,1.4074749227724297,0.0006048831570555357
LC:EKVX,500,7,1.4038039214208222,1.4038097980179332,5.876597110932025e-06
LC:EKVX,500,8,1.4038259624620353,1.406498216421941,0.0026722539599057793
LC:EKVX,500,9,1.3918731713434196,1.3918135009565713,-5.9670386848287293e-05
LC:EKVX,500,10,1.4113991637727512,1.4108343089552633,-0.0005648548174879142
LC:HOP-62,50,1,1.270790965025968,1.3019724692515673,0.0311815042255994
LC:HOP-62,50,2,1.2615844089078954,1.2484892158516743,-0.013095193056221088
LC:HOP-62,50,3,1.2576135772854788,1.257569715060863,-4.386222461594258e-05
LC:HOP-62,50,4,1.290564874237867,1.2905297113343681,-3.516290349891982e-05
LC:HOP-62,50,5,1.2046263151581926,1.2500917523189001,0.0454654371607075
LC:HOP-62,50,6,1.3036115321129238,1.3416241725753928,0.038012640462468994
LC:HOP-62,50,7,1.3549507173516306,1.3540175818271758,-0.0009331355244548423
LC:HOP-62,50,8,1.2672106226162119,1.2927936805320583,0.025583057915846474
LC:HOP-62,50,9,1.3011102087182937,1.3007752870427896,-0.00033492167550419616
LC:HOP-62,50,10,1.3729114190403766,1.3721901506198657,-0.000721268420510901
LC:HOP-62,100,1,1.365360043831585,1.3696255212578103,0.004265477426225406
LC:HOP-62,100,2,1.3345380218791993,1.3902779489684747,0.05573992708927533
LC:HOP-62,100,3,1.406636484914474,1.4067018352625793,6.535034810539742e-05
LC:HOP-62,100,4,1.2742561922473425,1.2885308967365405,0.014274704489197987
LC:HOP-62,100,5,1.3371405741777573,1.3358317391473067,-0.0013088350304506502
LC:HOP-62,100,6,1.3919888650807062,1.3985721084968887,0.006583243416182549
LC:HOP-62,100,7,1.373471737355526,1.3732689911339577,-0.00020274622156835065
LC:HOP-62,100,8,1.3771770904484573,1.3433086980179751,-0.03386839243048212
LC:HOP-62,100,9,1.3590554325466708,1.356435304645585,-0.002620127901085789
