cell_line,n_eigs_total,n_eigs_nontrivial,spectral_l2_to_topology,spectral_rel_l2_to_topology,subspace_distance_to_topology,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13,eig_14,eig_15,eig_16,eig_17,eig_18,eig_19,eig_20,eig_21,eig_22,eig_23,eig_24,eig_25,eig_26,eig_27,eig_28,eig_29,eig_30,eig_31,eig_32,eig_33,eig_34,eig_35,eig_36,eig_37,eig_38,eig_39,eig_40,eig_41,eig_42,eig_43,eig_44,eig_45,eig_46,eig_47,eig_48,eig_49,eig_50,eig_nontrivial_1,eig_nontrivial_2,eig_nontrivial_3,eig_nontrivial_4,eig_nontrivial_5,eig_nontrivial_6,eig_nontrivial_7,eig_nontrivial_8,eig_nontrivial_9,eig_nontrivial_10,eig_nontrivial_11,eig_nontrivial_12,eig_nontrivial_13,eig_nontrivial_14,eig_nontrivial_15,eig_nontrivial_16,eig_nontrivial_17,eig_nontrivial_18,eig_nontrivial_19,eig_nontrivial_20,eig_nontrivial_21,eig_nontrivial_22,eig_nontrivial_23,eig_nontrivial_24,eig_nontrivial_25,eig_nontrivial_26,eig_nontrivial_27,eig_nontrivial_28,eig_nontrivial_29,eig_nontrivial_30,eig_nontrivial_31,eig_nontrivial_32,eig_nontrivial_33,eig_nontrivial_34,eig_nontrivial_35,eig_nontrivial_36,eig_nontrivial_37,eig_nontrivial_38,eig_nontrivial_39,eig_nontrivial_40,eig_nontrivial_41,eig_nontrivial_42,eig_nontrivial_43,eig_nontrivial_44,eig_nontrivial_45,eig_nontrivial_46,eig_nontrivial_47,eig_nontrivial_48,eig_nontrivial_49,eig_nontrivial_50
OV:OVCAR-4,50,22,7.32968958956695,7.32968958956695,4.4428683732000707e-08,-8.357640097431942e-10,-2.762078080766365e-10,-2.7476397493223035e-10,-1.5426456114039575e-10,-7.906178993823468e-11,-4.886037073255443e-11,-2.373621289211876e-11,-2.0918208422479774e-11,-1.3267808021948796e-11,-5.796434634900739e-12,-5.416393462215341e-12,-5.001328141234808e-12,-2.656734221181435e-12,-4.3561683394591905e-13,-1.9073920231888614e-13,2.6329079704217467e-12,4.445123617607093e-12,5.1699073895603714e-12,5.24817880397533e-12,2.5251544019840033e-11,3.018832535025325e-11,3.403249225128729e-11,7.93462264615059e-11,1.0486555959525468e-10,1.1073495344694848e-10,1.7858318735472847e-10,2.2325199452782538e-10,8.21533810801251e-10,9.062818586531645e-05,0.0007462845963995711,0.0012821809083093823,0.002874240448194812,0.004059078342074518,0.005174950641891432,0.006388997596829674,0.006648443537953574,0.00668500842316606,0.006861126854023371,0.007441712524464748,0.007579745423886807,0.008040364384451364,0.008582897741485877,0.009139563550008127,0.014157375906834854,0.014261219556318934,0.014355818607621917,0.0147518662790313,0.01842966548285097,0.018751277810857257,0.019163479375066888,9.062818586531645e-05,0.0007462845963995711,0.0012821809083093823,0.002874240448194812,0.004059078342074518,0.005174950641891432,0.006388997596829674,0.006648443537953574,0.00668500842316606,0.006861126854023371,0.007441712524464748,0.007579745423886807,0.008040364384451364,0.008582897741485877,0.009139563550008127,0.014157375906834854,0.014261219556318934,0.014355818607621917,0.0147518662790313,0.01842966548285097,0.018751277810857257,0.019163479375066888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OV:OVCAR-5,50,15,7.302723201929647,7.302723201929647,4.3797887094854104e-08,-4.974517010201398e-10,-1.2220584403633845e-10,-3.812310920235911e-11,-3.2578695044970483e-11,-2.596341536404735e-11,-2.0450230471167306e-11,-1.753117011911616e-11,-1.7364751035199057e-11,-1.1059899076757383e-11,-5.871428411280584e-12,-5.006621107820665e-12,-4.233225057927344e-12,-3.957557941297943e-12,-2.2954498002901447e-12,-2.0334718473956e-12,-1.119801083457328e-12,-1.0118011842859959e-12,-2.7740366969654373e-13,1.0760178284410088e-12,1.1235478964300577e-12,1.7979061842825564e-12,3.3460357016590683e-12,4.781467349878124e-12,6.845875537460355e-12,7.160292541177893e-12,8.532541887667014e-12,1.15996448286481e-11,1.2275290850525915e-11,1.4092283438273123e-11,1.6941964121213772e-11,1.8434506484786735e-11,2.2820816132532e-11,4.6619392821503104e-11,6.219343134028152e-11,6.024743907971988e-10,9.067334454039028e-05,0.0007438189217411197,0.00129234194316579,0.0028986296157677933,0.004026963578636653,0.005182956953673141,0.006445094981332251,0.006692510208703788,0.006713539302464281,0.00692194659596511,0.007486103603095927,0.007556219909896708,0.008138471065943363,0.008573420032852679,0.009194801480787045,9.067334454039028e-05,0.0007438189217411197,0.00129234194316579,0.0028986296157677933,0.004026963578636653,0.005182956953673141,0.006445094981332251,0.006692510208703788,0.006713539302464281,0.00692194659596511,0.007486103603095927,0.007556219909896708,0.008138471065943363,0.008573420032852679,0.009194801480787045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OV:OVCAR-8,50,22,7.306461266368994,7.306461266368994,2.7464064689119994e-08,-3.819912373787264e-09,-2.3000163260772106e-10,-5.8001728528607466e-11,-5.634821991331359e-11,-4.7511347707105377e-11,-2.5314911706588936e-11,-2.353338636701223e-11,-1.5111869329682837e-11,-1.432559976134902e-11,-1.2382537717078347e-11,-1.2228591823502076e-11,-8.359058792915298e-12,-4.004196388525394e-12,-2.2780964126830477e-12,-8.987392535915462e-13,3.479517157256931e-12,3.58785794314382e-12,4.758576901118562e-12,7.744539100187735e-12,1.2917520040276777e-11,1.5064710736463136e-11,2.5452342083997007e-11,3.3792242929656796e-11,4.745938994717928e-11,5.4416561100917304e-11,5.498617265176954e-11,2.2067248721423845e-10,3.848842319289711e-09,9.064142033120581e-05,0.0007441642838896775,0.001274912054647049,0.0029243919411332526,0.0039992103550060025,0.005185906907778354,0.006371885014671545,0.006596224341361958,0.006694317844004315,0.006843650050010056,0.00750290624972387,0.007582728790323849,0.00818042080010553,0.008560818390326219,0.009238478825799397,0.0139850739947601,0.014217378782110246,0.014353044767987797,0.014581339752636983,0.017956175791478256,0.018537655254211402,0.01891595448310538,9.064142033120581e-05,0.0007441642838896775,0.001274912054647049,0.0029243919411332526,0.0039992103550060025,0.005185906907778354,0.006371885014671545,0.006596224341361958,0.006694317844004315,0.006843650050010056,0.00750290624972387,0.007582728790323849,0.00818042080010553,0.008560818390326219,0.009238478825799397,0.0139850739947601,0.014217378782110246,0.014353044767987797,0.014581339752636983,0.017956175791478256,0.018537655254211402,0.01891595448310538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OV:SK-OV-3,50,22,7.300923106092256,7.300923106092256,3.6361679001117864e-08,-8.359641709605476e-10,-9.900597411403953e-11,-4.422654534535098e-11,-3.8708021719000875e-11,-2.058741450428926e-11,-2.0565178994957044e-11,-1.7547953826244252e-11,-1.2033667966715629e-11,-1.1934559446930525e-11,-1.1513151014692392e-11,-4.925888540921637e-12,-2.2527794381463004e-12,-5.57195484413367e-14,8.030323639125064e-14,3.1630782249079253e-12,4.032853695087879e-12,5.688869798956171e-12,1.4802632833680815e-11,1.7931180669515483e-11,2.0045613172842147e-11,2.1489595828727906e-11,2.6574460866438457e-11,3.565474404978487e-11,3.96432810759401e-11,4.080999836566894e-11,5.0363768128278315e-11,9.996713485759152e-11,7.767122554662702e-10,9.070703975585178e-05,0.0007436500627500652,0.0012934020571897277,0.002890164552737479,0.0040071725827332295,0.005192964568305512,0.006454766529466047,0.006689561651945923,0.006701755485760735,0.006940223467953875,0.0074593986503417465,0.007593639498489877,0.008238627951840207,0.008638187451305719,0.009202657225532181,0.014248948293266322,0.014352089646643012,0.014620776114578803,0.014705993053507796,0.018459846888733568,0.018630062559579334,0.018769478428789274,9.070703975585178e-05,0.0007436500627500652,0.0012934020571897277,0.002890164552737479,0.0040071725827332295,0.005192964568305512,0.006454766529466047,0.006689561651945923,0.006701755485760735,0.006940223467953875,0.0074593986503417465,0.007593639498489877,0.008238627951840207,0.008638187451305719,0.009202657225532181,0.014248948293266322,0.014352089646643012,0.014620776114578803,0.014705993053507796,0.018459846888733568,0.018630062559579334,0.018769478428789274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OV:NCI/ADR-RES,50,22,7.320062645994708,7.320062645994708,2.650695873906983e-08,-4.5540738153069865e-09,-8.515019345547471e-11,-6.803187187047217e-11,-5.392970392362282e-11,-5.198333431733707e-11,-2.0271904557019223e-11,-1.6997696300610418e-11,-1.6755852862973195e-11,-1.2689024540845674e-11,-1.0876187700025602e-11,-6.6004828962488646e-12,-5.191120496243935e-12,-1.7929336672013046e-12,-1.1874462188272289e-12,5.1960714377019546e-14,2.747471981911012e-13,1.890162858045677e-12,3.977573153658709e-12,6.19523701816168e-12,1.502772128199499e-11,1.7530469710960207e-11,1.768390021548126e-11,2.2431548196070843e-11,4.649900565501311e-11,5.703938378207301e-11,6.888615795407754e-11,1.0765281893731268e-10,4.3938854332709705e-09,9.06234844442236e-05,0.0007454072624579384,0.0012879533853444847,0.0029056551233980032,0.003996996055610322,0.005172752326929462,0.0063493829770743665,0.006570632920928764,0.006684023942149518,0.006824673467425138,0.007479941523797184,0.007580157059067247,0.008172581029236988,0.008574538262494758,0.009205037846641981,0.013959228005785704,0.014202150844650013,0.014345560916688737,0.014417409025117409,0.01795203361282811,0.018403206030211935,0.018815570070135196,9.06234844442236e-05,0.0007454072624579384,0.0012879533853444847,0.0029056551233980032,0.003996996055610322,0.005172752326929462,0.0063493829770743665,0.006570632920928764,0.006684023942149518,0.006824673467425138,0.007479941523797184,0.007580157059067247,0.008172581029236988,0.008574538262494758,0.009205037846641981,0.013959228005785704,0.014202150844650013,0.014345560916688737,0.014417409025117409,0.01795203361282811,0.018403206030211935,0.018815570070135196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR:PC-3,50,4,0.9999978392188223,0.9999978392188223,0.9568665111309115,-1.5953803680695752e-11,-1.2048046493296806e-11,-7.883995634615747e-12,-7.537785689680152e-12,-7.2155373445929524e-12,-6.079287220113125e-12,-5.20806020651212e-12,-5.024183028163112e-12,-4.731845530637699e-12,-3.929049929374609e-12,-3.477756873714738e-12,-2.712322147479032e-12,-1.661807491745368e-12,-1.3007330537098336e-12,-1.0346646635165171e-12,-7.893642472523235e-13,-7.333904127439575e-13,-3.424769961981461e-13,-3.2483579357183573e-13,-2.393900371986876e-13,-1.8865310247133393e-13,-6.350368635891362e-14,-4.651186662381346e-14,-2.7238031708592958e-14,5.623110213136967e-14,7.192933314942307e-14,1.593285643393741e-13,2.559904328444662e-13,3.9959668332503057e-13,4.969960261478473e-13,6.343101093203921e-13,9.08155224198931e-13,1.1218648351875998e-12,1.1866409141110881e-12,1.586667293862129e-12,2.115452534283066e-12,2.53716461089213e-12,2.607890032396698e-12,3.3022256668490887e-12,4.117947804038909e-12,5.464770712229443e-12,6.996482874391946e-12,8.199513388141427e-12,1.859336007370687e-11,2.5343426847141554e-11,7.924867278250383e-11,1.873487037165264e-10,1.9520737021998854e-10,5.520300439367572e-09,9.05827520708642e-05,1.873487037165264e-10,1.9520737021998854e-10,5.520300439367572e-09,9.05827520708642e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR:DU-145,50,15,7.342971256630254,7.342971256630254,2.940849841426285e-08,-1.3977619479335537e-09,-3.020993410941461e-10,-1.0239677644208536e-10,-8.267690525254334e-11,-4.7970518968773815e-11,-3.6200642269533685e-11,-2.976364978318855e-11,-1.8412241390287735e-11,-1.7364764492858523e-11,-7.2235715808466675e-12,-5.044380020570623e-12,-4.867974675703407e-12,-3.824373231834689e-12,-3.012519284050809e-12,-2.206988742150043e-12,-2.179732577160115e-12,-1.1430380567837434e-12,-8.631575001191022e-13,-4.405631539921781e-13,7.192717829760525e-14,8.057883651773831e-13,1.0842156436974976e-12,1.7886441974887188e-12,2.1876219368985317e-12,2.543152347782643e-12,2.8458285803844435e-12,3.987335269362187e-12,9.565668352903844e-12,3.44273721537185e-11,3.499020989400012e-11,4.7898724673004975e-11,5.270223537093277e-11,1.076614013461848e-10,2.8692585911642855e-10,1.2874807191637925e-09,9.061802641117538e-05,0.0007474972591318856,0.001296551801210176,0.002932420520415251,0.003925227802496901,0.0051958223720946495,0.0063535642002656234,0.006545759890186107,0.00669763363673042,0.006873357408514007,0.00749554266707498,0.007553534688611479,0.008032955438829167,0.008646281542353064,0.00923507342394616,9.061802641117538e-05,0.0007474972591318856,0.001296551801210176,0.002932420520415251,0.003925227802496901,0.0051958223720946495,0.0063535642002656234,0.006545759890186107,0.00669763363673042,0.006873357408514007,0.00749554266707498,0.007553534688611479,0.008032955438829167,0.008646281542353064,0.00923507342394616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RE:786-0,50,15,7.315101548846242,7.315101548846242,1.691767326228444e-08,-3.6110488222924984e-10,-1.4199566340995264e-10,-7.904743298727673e-11,-7.267469391309279e-11,-2.3946409037547273e-11,-2.3406084199723703e-11,-1.8185246507978516e-11,-1.5128704861674773e-11,-1.2213130409343548e-11,-9.917527479049067e-12,-6.465792663648898e-12,-5.322335576278016e-12,-3.894916439611644e-12,-2.642030474606094e-12,-2.365420562872554e-12,-1.635665873036228e-12,-6.815253249985512e-13,-4.40218404806382e-13,1.3272216171141688e-13,1.4078998112742463e-13,1.6017219560231222e-12,1.967482600451209e-12,2.434888499592419e-12,3.1358627174994658e-12,4.117654418931034e-12,5.000399698256927e-12,1.2094997258512569e-11,2.1050978519479742e-11,2.6352261207050233e-11,3.552580033264457e-11,4.692226083591669e-11,4.915477040971696e-11,7.518039775520746e-11,1.3122457631696387e-10,3.771979595394671e-10,9.059192056639289e-05,0.0007449591674115526,0.0012937042424616772,0.0029202441563505907,0.003978026964863973,0.005189750534939338,0.006429370195900534,0.006635569678712243,0.0066973519877469275,0.006920622061901837,0.0074881932200256416,0.007581560468873165,0.008248255534710121,0.008536139654457025,0.009219986549698618,9.059192056639289e-05,0.0007449591674115526,0.0012937042424616772,0.0029202441563505907,0.003978026964863973,0.005189750534939338,0.006429370195900534,0.006635569678712243,0.0066973519877469275,0.006920622061901837,0.0074881932200256416,0.007581560468873165,0.008248255534710121,0.008536139654457025,0.009219986549698618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RE:A498,50,15,7.265622733478162,7.265622733478162,4.150876053987673e-08,-3.2596385772461255e-09,-2.8455417312538405e-10,-1.5644804658850823e-10,-8.949462240617594e-11,-6.809098304725453e-11,-5.1972789949766146e-11,-1.621511326360854e-11,-7.379853116953015e-12,-6.7285176860503934e-12,-5.3302971032235386e-12,-4.572147483750469e-12,-4.0462218401119895e-12,-2.0515517317734253e-12,-1.8209673948842847e-12,-1.331319725143311e-12,-3.6603853899742217e-13,-1.185000990562568e-13,7.349478556122058e-14,3.979451859183192e-13,9.136804539951887e-13,1.1541176678621715e-12,1.889095623637191e-12,1.957939371613829e-12,3.103641733263711e-12,4.299704174518318e-12,4.549223777089266e-12,5.256060289695469e-12,1.6851581518010847e-11,2.801670908345131e-11,3.6584572692252224e-11,5.150453816964249e-11,6.326532528378673e-11,1.192510553331286e-10,2.948079512443951e-10,3.1618634978449562e-09,9.067598350578846e-05,0.000740434568256393,0.0012991041470272952,0.002866153438275603,0.004049502288388045,0.005189054134415612,0.00628592478187585,0.006506623809486818,0.006693135522946223,0.0068681065533488725,0.007433610309952805,0.0075785716904041445,0.008052613336357307,0.00859422414423323,0.009165118612459068,9.067598350578846e-05,0.000740434568256393,0.0012991041470272952,0.002866153438275603,0.004049502288388045,0.005189054134415612,0.00628592478187585,0.006506623809486818,0.006693135522946223,0.0068681065533488725,0.007433610309952805,0.0075785716904041445,0.008052613336357307,0.00859422414423323,0.009165118612459068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RE:ACHN,50,6,0.9999981591969292,0.9999981591969292,0.9351156849150822,-6.657808342559312e-09,-4.4267022648392454e-10,-2.4608541746506344e-10,-1.8038849782669748e-10,-9.86192995078598e-11,-6.055413806558933e-11,-4.645092889163111e-11,-3.947236077762612e-11,-3.078871235924225e-11,-9.163595487342129e-12,-8.516289331183223e-12,-6.308474684475762e-12,-5.314132733033952e-12,-4.6781745822012735e-12,-2.6110937278436483e-12,-2.353220496611498e-12,-1.9455380638770323e-12,-1.2120430933860657e-12,-1.1803465783987235e-12,-7.992512901511262e-13,-5.373116366983247e-13,-2.5585356587271707e-13,-1.4584970872092567e-13,-9.610204071332923e-14,2.6177519353576262e-14,6.671583858280927e-14,1.4632481966543598e-13,1.898396126713206e-13,4.641345223736423e-13,5.107921870846008e-13,9.326911801482013e-13,1.2521871424952744e-12,2.037697308522428e-12,2.505315724841972e-12,3.4511252498337433e-12,4.133641427197729e-12,5.3961370690813054e-12,6.312249564732232e-12,7.175536762536218e-12,8.603133735463932e-12,1.1176302545652488e-11,4.029325481667671e-11,6.367417738092993e-11,6.766256280851639e-11,1.4565215903489769e-10,1.6630020461833733e-10,2.362442828168776e-10,7.245397457320652e-10,6.705868242450454e-09,9.067931124216613e-05,1.4565215903489769e-10,1.6630020461833733e-10,2.362442828168776e-10,7.245397457320652e-10,6.705868242450454e-09,9.067931124216613e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RE:CAKI-1,50,22,7.353269637346776,7.353269637346776,3.169610629516484e-08,-1.663876540670614e-09,-1.1854213024056239e-10,-1.0459977255552512e-10,-5.484316977335049e-11,-4.78667169784416e-11,-2.7149730678693515e-11,-2.4534897429136747e-11,-2.208866126303128e-11,-2.1818145665261808e-11,-1.4864503061046662e-11,-5.259232204466238e-12,-5.005994777778147e-12,-3.926302235808879e-12,-3.595512966135181e-13,-2.8370772257087923e-13,1.8920563900348686e-13,2.5557928169661626e-12,3.3482743080947078e-12,1.2606013089400299e-11,1.4409006187645831e-11,2.1305543389097716e-11,2.2041164100578166e-11,2.2866060255108053e-11,3.673479234559199e-11,3.731762605364581e-11,3.939142188705367e-11,9.535406184535845e-11,1.5555789262776658e-09,9.070962770626624e-05,0.0007484238006534103,0.0012915985406844134,0.0029179401228121237,0.004016727361576276,0.005193172354592559,0.006436308454726538,0.006641111584434365,0.006698372823910567,0.006929660877571829,0.007498748760229359,0.007583951360205045,0.008281562774677474,0.008583126188823006,0.009230584997862626,0.014195543184981644,0.014309263237721123,0.014389590867093422,0.014554861737541452,0.018082635703425224,0.018395162343020882,0.018933107478017363,9.070962770626624e-05,0.0007484238006534103,0.0012915985406844134,0.0029179401228121237,0.004016727361576276,0.005193172354592559,0.006436308454726538,0.006641111584434365,0.006698372823910567,0.006929660877571829,0.007498748760229359,0.007583951360205045,0.008281562774677474,0.008583126188823006,0.009230584997862626,0.014195543184981644,0.014309263237721123,0.014389590867093422,0.014554861737541452,0.018082635703425224,0.018395162343020882,0.018933107478017363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RE:RXF 393,50,3,0.0031871240978668474,0.0031871240978668474,3.4838624984878663e-08,-1.7577185546505851e-09,-9.479736387421698e-11,-5.640683742574176e-11,-4.78867614507085e-11,-2.8162321650052058e-11,-1.8529677534647078e-11,-9.496510592873e-12,-9.378090006493568e-12,-6.092665868345781e-12,-5.695366487451503e-12,-4.775561050123292e-12,-4.774155314244029e-12,-4.7562171350901475e-12,-4.750570610175843e-12,-4.323862191142787e-12,-2.479179283198206e-12,-2.178544115396218e-12,-1.6189932017631262e-12,-1.1418178550012467e-12,-2.81937965812204e-13,-1.3353912160091186e-13,-6.862548452678946e-14,-3.438013220467828e-14,-4.743614897585735e-15,-3.414044220939605e-15,9.487040059791285e-16,3.7141242772292804e-15,2.6931676832230023e-14,5.2080762662568e-14,2.1552471450320826e-13,3.152045817281582e-13,4.681951305601437e-13,1.1847750021722406e-12,1.6050021554858684e-12,2.1837472693846116e-12,2.55555865640196e-12,2.657058275658264e-12,4.3088800214495515e-12,5.040662047375681e-12,6.8368928004885685e-12,1.1052219157773636e-11,1.8485055310437162e-11,2.041069834576425e-11,2.994006808427173e-11,3.4549517530214034e-11,8.357776395875177e-11,1.496484710781197e-10,1.8505570667564026e-09,9.062931765416736e-05,0.0007483499337974097,1.8505570667564026e-09,9.062931765416736e-05,0.0007483499337974097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RE:SN12C,50,15,7.338588167177324,7.338588167177324,2.784604102856747e-08,-3.5131448758272824e-09,-1.6507313675966518e-10,-5.765407441282559e-11,-3.2210883062927e-11,-3.120050357939726e-11,-1.4227141180108739e-11,-1.3155130075006259e-11,-1.1727776153100562e-11,-8.637566749629573e-12,-5.952092036473969e-12,-5.173050532315988e-12,-4.9551991470556805e-12,-3.3423615573369495e-12,-2.8758157828842265e-12,-2.655465609771937e-12,-1.7698448636542866e-12,-1.6353693572945804e-12,-1.5716342073243683e-12,-8.895204722542821e-13,-1.5918367427154856e-13,4.30253001195563e-13,1.14761268522022e-12,1.8400860533635682e-12,3.252585199331297e-12,3.2681456147007e-12,5.309008115940428e-12,6.183163356321408e-12,9.695513841648587e-12,1.0684064283240577e-11,1.6064834006254344e-11,4.3143690185644575e-11,8.68123404651304e-11,1.2480498908374726e-10,1.924493563641716e-10,3.4958505232724228e-09,9.060547504661621e-05,0.0007470992672112521,0.0012927140299723076,0.0029080623286376487,0.004015404775759526,0.00519100224077161,0.006347315720633421,0.006543700518048804,0.006696060255898268,0.006875452675270956,0.007472917534257185,0.007575525228842057,0.00802667247624406,0.008641022647355072,0.00921603291820935,9.060547504661621e-05,0.0007470992672112521,0.0012927140299723076,0.0029080623286376487,0.004015404775759526,0.00519100224077161,0.006347315720633421,0.006543700518048804,0.006696060255898268,0.006875452675270956,0.007472917534257185,0.007575525228842057,0.00802667247624406,0.008641022647355072,0.00921603291820935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RE:TK-10,50,22,7.336122212648759,7.336122212648759,1.9307260346046462e-08,-2.7987138947641954e-09,-3.0549663287363776e-10,-1.7129322945144427e-10,-1.216159431190536e-10,-3.8364006836231167e-11,-3.652767053673872e-11,-2.480504713577806e-11,-1.9524147340630078e-11,-1.668353047943119e-11,-7.658616159333421e-12,-6.915221094860001e-12,-6.8354513943578304e-12,-3.906548411039372e-12,-3.388110213393969e-12,-2.7905944021506743e-12,-1.1187803884270958e-12,1.9507449990205025e-12,2.3988534005340775e-12,4.204208893998293e-12,8.029362588766846e-12,1.5225175029683242e-11,1.645938875645403e-11,1.7440830965315297e-11,3.131833224560062e-11,5.956359892616246e-11,1.7864572278078472e-10,1.8912818736788704e-10,2.635237123784981e-09,9.062666317190241e-05,0.000746871454292545,0.0012940083168006494,0.002931387782380617,0.004023566662601337,0.00519034939225799,0.0064223920892974035,0.0066136518294257615,0.006699517211964538,0.006931407836027553,0.007499073191018324,0.007582060628167753,0.008244821762502325,0.008656913139641688,0.009230840102577147,0.014224901091955571,0.014320515044416938,0.014405815840143589,0.014551397691693266,0.017916158869472183,0.01846516968763878,0.01892875185302477,9.062666317190241e-05,0.000746871454292545,0.0012940083168006494,0.002931387782380617,0.004023566662601337,0.00519034939225799,0.0064223920892974035,0.0066136518294257615,0.006699517211964538,0.006931407836027553,0.007499073191018324,0.007582060628167753,0.008244821762502325,0.008656913139641688,0.009230840102577147,0.014224901091955571,0.014320515044416938,0.014405815840143589,0.014551397691693266,0.017916158869472183,0.01846516968763878,0.01892875185302477,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RE:UO-31,50,15,7.323280334546526,7.323280334546526,3.445009033598012e-08,-3.2244767947164693e-09,-2.854441615121909e-10,-1.3427460410372037e-10,-7.290298792710266e-11,-3.18451619376681e-11,-2.444387002379679e-11,-2.1474930530672107e-11,-2.0928766925336524e-11,-1.2258342168484752e-11,-5.648204302812106e-12,-5.136230918118163e-12,-4.169381745237899e-12,-3.919533724276378e-12,-3.1845259122840336e-12,-1.9627758890850694e-12,-1.81704395182513e-12,-8.699658289763879e-13,-2.987642414280928e-14,4.198131507140643e-13,9.00395128464529e-13,2.526475692066557e-12,2.781287204126244e-12,2.953170124891588e-12,3.048110781790278e-12,3.813353780424307e-12,4.1823744988123135e-12,9.540071505128797e-12,2.3024481437096747e-11,2.3573538344349824e-11,2.8670629442068517e-11,2.9010466256898862e-11,5.7094851619427477e-11,8.514982161478713e-11,1.2123809604630467e-10,3.2591678725127967e-09,9.067526443811924e-05,0.0007456935579703328,0.0012797298233822132,0.0029181911928905604,0.004078671910997705,0.0051928845358848955,0.0064361170497111465,0.006654259327463867,0.006697849969864079,0.00692260858589186,0.007488353657996051,0.007559749425432187,0.008243331920957777,0.008576983908004132,0.009185214101415809,9.067526443811924e-05,0.0007456935579703328,0.0012797298233822132,0.0029181911928905604,0.004078671910997705,0.0051928845358848955,0.0064361170497111465,0.006654259327463867,0.006697849969864079,0.00692260858589186,0.007488353657996051,0.007559749425432187,0.008243331920957777,0.008576983908004132,0.009185214101415809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
